name,gender,IPA,IPA_stress,counts,n_syllables
Mary,F,'mɛ riː,10,64281,2
John,M,'ʤɑn,1,51853,1
William,M,'wɪl jəm,10,42423,2
James,M,'ʤeɪmz,1,37339,1
Robert,M,'rɑ bɛːt,10,35220,2
Helen,F,'hɛ lən,10,34251,2
Dorothy,F,'dɔː rə θiː,100,28851,3
Margaret,F,'mɑr gɛː ɪt,100,25560,3
Joseph,M,'ʤoʊ səf,10,24762,2
George,M,'ʤɔːrʤ,1,24196,1
Charles,M,'ʧɑrlz,1,24144,1
Ruth,F,'ruːθ,1,23568,1
Edward,M,'ɛ dwɛːd,10,17502,2
Mildred,F,'mɪl drɪd,10,16257,2
Frank,M,'fræŋk,1,15769,1
Anna,F,'æ nʌ,10,15160,2
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,15131,4
Frances,F,'fræn sɪs,10,14363,2
Virginia,F,vɛː 'ʤɪ njə,010,14261,3
Thomas,M,'tɑ məs,10,12611,2
Walter,M,'wɔːl tɛː,10,12582,2
Evelyn,F,'ɛ və lən,100,12532,3
Marie,F,mɛː 'iː,01,11812,2
Harold,M,'hɛ rəld,10,11194,2
Paul,M,'pɔːl,1,11155,1
Alice,F,'æ ləs,10,10990,2
Richard,M,'rɪ ʧɛːd,10,10914,2
Henry,M,'hɛn riː,10,10696,2
Florence,F,'flɔː rəns,10,10539,2
Raymond,M,'reɪ mənd,10,9956,2
Lillian,F,'lɪ liː ən,100,9843,3
Rose,F,'roʊz,1,9783,1
Arthur,M,'ɑr θɛː,10,9282,2
Irene,F,aɪ 'riːn,01,9164,2
Albert,M,'æl bɛːt,10,9157,2
Harry,M,'hɛ riː,10,8856,2
Donald,M,'dɑ nəld,10,8729,2
Catherine,F,'kæ θɛː ən,100,8689,3
Louise,F,luː 'iːz,01,8584,2
Edna,F,'ɛd nʌ,10,8422,2
Josephine,F,'ʤoʊ sə `fiːn,101,8326,3
Martha,F,'mɑr θə,10,8261,2
Gladys,F,'glæ dɪs,10,8075,2
Ethel,F,'ɛ θəl,10,7864,2
Doris,F,'dɔː rəs,10,7819,2
Eleanor,F,'ɛ lə nɔːr,100,7669,3
Ruby,F,'ruː biː,10,7662,2
Edith,F,'iː dɪθ,10,7532,2
Lucille,F,luː 'siːl,01,7528,2
Ralph,M,'rælf,1,7393,1
Grace,F,'greɪs,1,7373,1
Hazel,F,'heɪ zəl,10,7285,2
Thelma,F,'θɛl mə,10,7245,2
Pauline,F,pɔː 'liːn,01,6896,2
Jack,M,'ʤæk,1,6874,1
Louis,M,'luː ɪs,10,6771,2
Carl,M,'kɑrl,1,6699,1
Betty,F,'bɛ tiː,10,6639,2
Clarence,M,'klɛ rəns,10,6586,2
Howard,M,'haʊ ɛːd,10,6410,2
Annie,F,'æ niː,10,6404,2
Marjorie,F,'mɑr ʤɛː iː,100,6399,3
Gertrude,F,'gɛː truːd,10,6300,2
Esther,F,'ɛ stɛː,10,6281,2
Kenneth,M,'kɛ nɪθ,10,6142,2
David,M,'deɪ vɪd,10,6100,2
Fred,M,'frɛd,1,5986,1
Beatrice,F,'biː ə trəs,100,5839,3
Francis,M,'fræn səs,10,5801,2
Willie,M,'wɪ liː,10,5751,2
Jean,F,'ʤiːn,1,5692,1
Earl,M,'ɛːl,1,5632,1
Clara,F,'klæ rə,10,5626,2
Roy,M,'rɔɪ,1,5586,1
Bernice,F,bɛː 'niːs,01,5546,2
Lois,F,'loʊ əs,10,5485,2
Ann,F,'æn,1,5455,1
Marion,F,'mɛ riː ən,100,5371,3
Stanley,M,'stæn liː,10,5186,2
Joe,M,'ʤoʊ,1,5143,1
Emma,F,'ɛ mə,10,5121,2
Lawrence,M,'lɔː rəns,10,5095,2
Julia,F,'ʤuːl jʌ,10,5078,2
Agnes,F,'æg nɪs,10,5066,2
Ernest,M,'ɛː nəst,10,5055,2
Anthony,M,'æn θə niː,100,5027,3
Katherine,F,'kæ θɛː ɪn,100,4956,3
Elsie,F,'ɛl siː,10,4939,2
Bertha,F,'bɛː θə,10,4881,2
Eugene,M,juː 'ʤiːn,01,4873,2
Sarah,F,'sɛ rə,10,4766,2
Herbert,M,'hɛː bɛːt,10,4745,2
Leonard,M,'lɛ nɛːd,10,4694,2
Anne,F,'æn,1,4603,1
Samuel,M,'sæ mjuːl,10,4491,2
Alfred,M,'æl frəd,10,4424,2
Michael,M,'maɪ kəl,10,4289,2
Eva,F,'eɪ və,10,4286,2
Jane,F,'ʤeɪn,1,4258,1
Ida,F,'aɪ də,10,4247,2
Pearl,F,'pɛːl,1,4232,1
Myrtle,F,'mɛː təl,10,4046,2
Viola,F,vaɪ 'oʊ lə,010,4040,3
Kathryn,F,'kæ θrɪn,10,3984,2
Bessie,F,'bɛ siː,10,3928,2
Stella,F,'stɛ lə,10,3872,2
Rita,F,'riː tʌ,10,3870,2
Elmer,M,'ɛl mɛː,10,3812,2
Nellie,F,'nɛ liː,10,3808,2
Laura,F,'lɔː rə,10,3808,2
Norman,M,'nɔːr mən,10,3789,2
Leo,M,'liː oʊ,10,3779,2
Andrew,M,'æn druː,10,3751,2
Vera,F,'vɛ rə,10,3714,2
Bernard,M,bɛː 'nɑrd,01,3711,2
Barbara,F,'bɑr bɛː ə,100,3535,3
Mabel,F,'meɪ bəl,10,3499,2
Sylvia,F,'sɪl viː ə,100,3469,3
Jessie,F,'ʤɛ siː,10,3465,2
Peter,M,'piː tɛː,10,3464,2
Frederick,M,'frɛ drɪk,10,3455,2
Russell,M,'rə səl,10,3436,2
Lloyd,M,'lɔɪd,1,3416,1
Alma,F,'æl mə,10,3407,2
Willie,F,'wɪ liː,10,3381,2
June,F,'ʤuːn,1,3370,1
Daniel,M,'dæ njəl,10,3360,2
Edwin,M,'ɛ dwən,10,3346,2
Chester,M,'ʧɛ stɛː,10,3338,2
Marian,F,'mɛ riː ən,100,3267,3
Minnie,F,'mɪ niː,10,3262,2
Charlotte,F,'ʃɑr lət,10,3230,2
Genevieve,F,'ʤɛ nʌ `viːv,101,3192,3
Marguerite,F,`mɑr gɛː 'iːt,101,3161,3
Melvin,M,'mɛl vɪn,10,3155,2
Vivian,F,'vɪ viː ən,100,3119,3
Leona,F,'liː oʊ nʌ,100,3115,3
Jennie,F,'ʤɛ niː,10,3109,2
Wilma,F,'wɪl mə,10,3071,2
Ella,F,'ɛ lə,10,3054,2
Violet,F,'vaɪ ə lɪt,100,3026,3
Lena,F,'liː nʌ,10,3004,2
Herman,M,'hɛː mən,10,2973,2
Clifford,M,'klɪ fɛːd,10,2969,2
Leroy,M,'liː `rɔɪ,11,2951,2
Lillie,F,'lɪ liː,10,2930,2
Juanita,F,wɑ 'niː tʌ,010,2929,3
Lucy,F,'luː siː,10,2929,2
Geraldine,F,ʤɛ rəl 'diːn,001,2897,3
Ellen,F,'ɛ lən,10,2855,2
Lester,M,'lɛ stɛː,10,2854,2
Blanche,F,'blænʧ,1,2836,1
Floyd,M,'flɔɪd,1,2820,1
Theodore,M,'θiː ə `dɔːr,101,2809,3
Clyde,M,'klaɪd,1,2719,1
Phyllis,F,'fɪ lɪs,10,2696,2
Maxine,F,mæk 'siːn,01,2647,2
Vincent,M,'vɪn sənt,10,2636,2
Mattie,F,'mæ tiː,10,2572,2
Philip,M,'fɪ ləp,10,2544,2
Opal,F,'oʊ pəl,10,2541,2
Charlie,M,'ʧɑr liː,10,2537,2
Marvin,M,'mɑr vɪn,10,2517,2
Mae,F,'meɪ,1,2507,1
Theresa,F,tɛː 'iː sə,010,2490,3
Gerald,M,'ʤɛ rəld,10,2486,2
Lewis,M,'luː ɪs,10,2477,2
Vernon,M,'vɛː nən,10,2463,2
Sam,M,'sæm,1,2455,1
Woodrow,M,'wʊ `droʊ,11,2428,2
Ray,M,'reɪ,1,2427,1
Nancy,F,'næn siː,10,2412,2
Velma,F,'vɛl mə,10,2411,2
Milton,M,'mɪl tən,10,2394,2
Benjamin,M,'bɛn ʤə mən,100,2386,3
Sophie,F,'soʊ fiː,10,2382,2
Kathleen,F,kæθ 'liːn,01,2358,2
Martin,M,'mɑr tən,10,2336,2
Beulah,F,'bjuː lə,10,2232,2
Emily,F,'ɛ mɪ liː,100,2220,3
Victor,M,'vɪk tɛː,10,2207,2
Harriet,F,'hɛ riː ət,100,2203,3
Jesse,M,'ʤɛ siː,10,2200,2
Willard,M,'wɪ lɛːd,10,2188,2
Georgia,F,'ʤɔːr ʤə,10,2163,2
Eileen,F,aɪ 'liːn,01,2147,2
Sara,F,'sɛ rə,10,2147,2
Alvin,M,'æl vɪn,10,2143,2
Norma,F,'nɔːr mə,10,2124,2
Leon,M,'liː ɑn,10,2102,2
Cecil,M,'siː səl,10,2101,2
Carrie,F,'kɛ riː,10,2073,2
Inez,F,ɪ 'nɛz,01,2050,2
Eunice,F,'juː nəs,10,2035,2
Gordon,M,'gɔːr dən,10,2019,2
Hilda,F,'hɪl də,10,2006,2
Lee,M,'liː,1,2004,1
Geneva,F,ʤə 'niː və,010,1997,3
Glenn,M,'glɛn,1,1997,1
Loretta,F,lɛː 'ɛ tʌ,010,1970,3
Fannie,F,'fæ niː,10,1961,2
Lorraine,F,lɛː 'eɪn,01,1961,2
Oscar,M,'ɔː skɛː,10,1961,2
Edgar,M,'ɛd gɛː,10,1920,2
Audrey,F,'ɔː driː,10,1906,2
Stephen,M,'stiː vən,10,1892,2
Hattie,F,'hæ tiː,10,1858,2
Ada,F,'eɪ də,10,1853,2
Christine,F,krɪ 'stiːn,01,1843,2
Rosa,F,'roʊ zʌ,10,1829,2
Alberta,F,æl 'bɛː tʌ,010,1818,3
Harvey,M,'hɑr viː,10,1808,2
Shirley,F,'ʃɛː liː,10,1801,2
Verna,F,'vɛː nʌ,10,1799,2
Arnold,M,'ɑr nəld,10,1781,2
Wilbur,M,'wɪl bɛː,10,1749,2
Warren,M,'wɔː rən,10,1743,2
Dora,F,'dɔː rə,10,1740,2
Cora,F,'kɔː rə,10,1737,2
Everett,M,'ɛ vɛː ət,100,1734,3
Madeline,F,'mæ də lɪn,100,1728,3
Sidney,M,'sɪd niː,10,1727,2
Wayne,M,'weɪn,1,1715,1
Muriel,F,'mjʊ riː əl,100,1714,3
Estelle,F,ɛ 'stɛl,01,1704,2
Mamie,F,'meɪ miː,10,1689,2
Alexander,M,`æ ləg 'zæn dɛː,1010,1664,4
Olga,F,'oʊl gə,10,1655,2
Jeanette,F,ʤə 'nɛt,01,1638,2
Claude,M,'klɔːd,1,1625,1
Morris,M,'mɔː rəs,10,1624,2
Naomi,F,neɪ 'oʊ miː,010,1619,3
Miriam,F,'mɪ riː əm,100,1614,3
Lula,F,'luː lə,10,1607,2
Allen,M,'æ lən,10,1592,2
Janet,F,'ʤæ nət,10,1585,2
Anita,F,ə 'niː tʌ,010,1573,3
Olive,F,'ɑ lʌv,10,1566,2
Dolores,F,də 'lɔː rɪs,010,1562,3
Maurice,M,mɔː 'riːs,01,1554,2
Homer,M,'hoʊ mɛː,10,1552,2
Wanda,F,'wɑn də,10,1545,2
Winifred,F,'wɪ nɪ frɪd,100,1526,3
Virgil,M,'vɛː ʤəl,10,1523,2
Lucile,F,luː 'siːl,01,1516,2
Max,M,'mæks,1,1511,1
Gilbert,M,'gɪl bɛːt,10,1510,2
Lola,F,'loʊ lə,10,1493,2
Irving,M,'ɛː vɪŋ,10,1470,2
Mable,F,'meɪ bəl,10,1463,2
Flora,F,'flɔː rə,10,1450,2
Maria,F,mɛː 'iː ə,010,1441,3
Patricia,F,pə 'trɪ ʃə,010,1441,3
Leslie,M,'lɛ sliː,10,1440,2
Erma,F,'ɛː mə,10,1436,2
Roberta,F,rə 'bɛː tʌ,010,1426,3
Daisy,F,'deɪ ziː,10,1417,2
Marion,M,'mɛ riː ən,100,1416,3
Nicholas,M,'nɪ kə ləs,100,1413,3
Sadie,F,'sæ diː,10,1404,2
Johnnie,M,'ʤɑ niː,10,1403,2
Hugh,M,'hjuː,1,1403,1
Steve,M,'stiːv,1,1385,1
Julius,M,'ʤuːl jəs,10,1384,2
Caroline,F,'kɛ rə `laɪn,101,1368,3
Lottie,F,'lɑ tiː,10,1362,2
Jessie,M,'ʤɛ siː,10,1361,2
Nora,F,'nɔː rə,10,1360,2
Henrietta,F,`hɛn riː 'ɛ tʌ,1010,1350,4
Irma,F,'ɛː mə,10,1340,2
Rachel,F,'reɪ ʧəl,10,1339,2
Hubert,M,'hjuː bɛːt,10,1338,2
Victoria,F,vɪk 'tɔː riː ə,0100,1334,4
Susie,F,'suː ziː,10,1329,2
Luther,M,'luː θɛː,10,1304,2
Roland,M,'roʊ lənd,10,1285,2
Elaine,F,ɪ 'leɪn,01,1281,2
Maggie,F,'mæ giː,10,1268,2
Eddie,M,'ɛ diː,10,1265,2
Fern,F,'fɛːn,1,1261,1
Roger,M,'rɑ ʤɛː,10,1249,2
Dale,M,'deɪl,1,1248,1
Curtis,M,'kɛː təs,10,1243,2
Glen,M,'glɛn,1,1235,1
Adeline,F,'æ də `laɪn,101,1234,3
Carolyn,F,'kɛ rə lɪn,100,1223,3
Wallace,M,'wɔː ləs,10,1215,2
Rebecca,F,rə 'bɛ kə,010,1215,3
Jeanne,F,'ʤiːn,1,1212,1
Arlene,F,'ɑr `liːn,11,1208,2
Franklin,M,'fræŋ klɪn,10,1194,2
Della,F,'dɛ lə,10,1192,2
Horace,M,'hɔː rəs,10,1182,2
Mike,M,'maɪk,1,1182,1
Lydia,F,'lɪ diː ə,100,1180,3
Bonnie,F,'bɑ niː,10,1177,2
Antoinette,F,`æn twə 'nɛt,101,1177,3
Oliver,M,'ɑ lə vɛː,100,1175,3
Eula,F,'juː lə,10,1170,2
Amelia,F,ə 'miːl jʌ,010,1160,3
Manuel,M,mɑn 'wɛl,01,1158,2
Nina,F,'naɪ nʌ,10,1154,2
Marcella,F,mɑr 'sɛ lə,010,1133,3
Ben,M,'bɛn,1,1129,1
Rosemary,F,'roʊz `mɛ riː,110,1124,3
Jacob,M,'ʤeɪ kəb,10,1122,2
Jeannette,F,ʤə 'nɛt,01,1113,2
