name,gender,IPA,IPA_stress,counts,n_syllables
Mary,F,'mɛ riː,10,16370,2
John,M,'ʤɑn,1,8265,1
Helen,F,'hɛ lən,10,7176,2
William,M,'wɪl jəm,10,6567,2
Margaret,F,'mɑr gɛː ɪt,100,6096,3
James,M,'ʤeɪmz,1,5908,1
Anna,F,'æ nʌ,10,5502,2
Ruth,F,'ruːθ,1,5140,1
Dorothy,F,'dɔː rə θiː,100,4326,3
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,4321,4
George,M,'ʤɔːrʤ,1,4201,1
Alice,F,'æ ləs,10,4192,2
Mildred,F,'mɪl drɪd,10,3873,2
Florence,F,'flɔː rəns,10,3691,2
Marie,F,mɛː 'iː,01,3690,2
Robert,M,'rɑ bɛːt,10,3635,2
Charles,M,'ʧɑrlz,1,3607,1
Joseph,M,'ʤoʊ səf,10,3527,2
Ethel,F,'ɛ θəl,10,3511,2
Lillian,F,'lɪ liː ən,100,3293,3
Frances,F,'fræn sɪs,10,3026,2
Edna,F,'ɛd nʌ,10,3011,2
Gladys,F,'glæ dɪs,10,3000,2
Rose,F,'roʊz,1,2901,1
Frank,M,'fræŋk,1,2798,1
Annie,F,'æ niː,10,2774,2
Grace,F,'greɪs,1,2626,1
Irene,F,aɪ 'riːn,01,2423,2
Edward,M,'ɛ dwɛːd,10,2398,2
Bessie,F,'bɛ siː,10,2396,2
Gertrude,F,'gɛː truːd,10,2375,2
Hazel,F,'heɪ zəl,10,2315,2
Louise,F,luː 'iːz,01,2307,2
Bertha,F,'bɛː θə,10,2302,2
Catherine,F,'kæ θɛː ən,100,2230,3
Clara,F,'klæ rə,10,2228,2
Emma,F,'ɛ mə,10,2224,2
Martha,F,'mɑr θə,10,2199,2
Thomas,M,'tɑ məs,10,2176,2
Edith,F,'iː dɪθ,10,2160,2
Thelma,F,'θɛl mə,10,2114,2
Henry,M,'hɛn riː,10,2112,2
Evelyn,F,'ɛ və lən,100,2077,3
Esther,F,'ɛ stɛː,10,2065,2
Mabel,F,'meɪ bəl,10,2054,2
Pearl,F,'pɛːl,1,2035,1
Ruby,F,'ruː biː,10,1962,2
Walter,M,'wɔːl tɛː,10,1934,2
Myrtle,F,'mɛː təl,10,1921,2
Josephine,F,'ʤoʊ sə `fiːn,101,1900,3
Minnie,F,'mɪ niː,10,1777,2
Elsie,F,'ɛl siː,10,1771,2
Agnes,F,'æg nɪs,10,1759,2
Eva,F,'eɪ və,10,1758,2
Willie,M,'wɪ liː,10,1756,2
Ida,F,'aɪ də,10,1753,2
Sarah,F,'sɛ rə,10,1697,2
Beatrice,F,'biː ə trəs,100,1679,3
Lucille,F,luː 'siːl,01,1676,2
