name,gender,IPA,IPA_stress,counts,n_syllables
Mary,F,'mɛ riː,10,66869,2
Robert,M,'rɑ bɛːt,10,60696,2
John,M,'ʤɑn,1,53755,1
James,M,'ʤeɪmz,1,52753,1
William,M,'wɪl jəm,10,49111,2
Betty,F,'bɛ tiː,10,36079,2
Dorothy,F,'dɔː rə θiː,100,33730,3
Charles,M,'ʧɑrlz,1,31245,1
Richard,M,'rɪ ʧɛːd,10,28796,2
Donald,M,'dɑ nəld,10,25698,2
George,M,'ʤɔːrʤ,1,24397,1
Helen,F,'hɛ lən,10,22934,2
Joseph,M,'ʤoʊ səf,10,22306,2
Margaret,F,'mɑr gɛː ɪt,100,20294,3
Edward,M,'ɛ dwɛːd,10,18489,2
Ruth,F,'ruːθ,1,17861,1
Thomas,M,'tɑ məs,10,16576,2
Doris,F,'dɔː rəs,10,16571,2
Barbara,F,'bɑr bɛː ə,100,14872,3
Virginia,F,vɛː 'ʤɪ njə,010,14500,3
Shirley,F,'ʃɛː liː,10,14212,2
Frank,M,'fræŋk,1,13568,1
Paul,M,'pɔːl,1,13160,1
Harold,M,'hɛ rəld,10,12679,2
Jack,M,'ʤæk,1,12494,1
Patricia,F,pə 'trɪ ʃə,010,12333,3
Jean,F,'ʤiːn,1,12206,1
Frances,F,'fræn sɪs,10,12135,2
Raymond,M,'reɪ mənd,10,11952,2
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,11762,4
Mildred,F,'mɪl drɪd,10,11646,2
Kenneth,M,'kɛ nɪθ,10,11170,2
Walter,M,'wɔːl tɛː,10,10651,2
Anna,F,'æ nʌ,10,10574,2
Evelyn,F,'ɛ və lən,100,10536,3
Lois,F,'loʊ əs,10,10422,2
Alice,F,'æ ləs,10,10140,2
David,M,'deɪ vɪd,10,10002,2
Eugene,M,juː 'ʤiːn,01,9703,2
Dolores,F,də 'lɔː rɪs,010,9614,3
Henry,M,'hɛn riː,10,9317,2
Marie,F,mɛː 'iː,01,9289,2
Arthur,M,'ɑr θɛː,10,8879,2
Albert,M,'æl bɛːt,10,8816,2
Martha,F,'mɑr θə,10,8249,2
Norma,F,'nɔːr mə,10,8163,2
Rose,F,'roʊz,1,8160,1
Gloria,F,'glɔː riː ə,100,8116,3
Ralph,M,'rælf,1,8100,1
Herbert,M,'hɛː bɛːt,10,8070,2
Phyllis,F,'fɪ lɪs,10,7920,2
Joan,F,'ʤoʊn,1,7856,1
Irene,F,aɪ 'riːn,01,7730,2
Marjorie,F,'mɑr ʤɛː iː,100,7633,3
Harry,M,'hɛ riː,10,7607,2
Billy,M,'bɪ liː,10,7309,2
Joyce,F,'ʤɔɪs,1,7242,1
Louise,F,luː 'iːz,01,7055,2
Florence,F,'flɔː rəns,10,6970,2
Carl,M,'kɑrl,1,6945,1
Catherine,F,'kæ θɛː ən,100,6912,3
Willie,M,'wɪ liː,10,6820,2
Ruby,F,'ruː biː,10,6692,2
Joe,M,'ʤoʊ,1,6680,1
Lillian,F,'lɪ liː ən,100,6575,3
Eleanor,F,'ɛ lə nɔːr,100,6536,3
Howard,M,'haʊ ɛːd,10,6494,2
Annie,F,'æ niː,10,6327,2
Louis,M,'luː ɪs,10,6298,2
Alfred,M,'æl frəd,10,6247,2
Roy,M,'rɔɪ,1,6227,1
Clarence,M,'klɛ rəns,10,6070,2
Marilyn,F,'mɛ rə lən,100,6066,3
Fred,M,'frɛd,1,6034,1
Lorraine,F,lɛː 'eɪn,01,5983,2
Thelma,F,'θɛl mə,10,5978,2
Earl,M,'ɛːl,1,5967,1
