name,gender,IPA,IPA_stress,counts,n_syllables
Michael,M,'maɪ kəl,10,88514,2
James,M,'ʤeɪmz,1,86288,1
Robert,M,'rɑ bɛːt,10,86288,2
John,M,'ʤɑn,1,81166,1
David,M,'deɪ vɪd,10,79532,2
Mary,F,'mɛ riː,10,68005,2
William,M,'wɪl jəm,10,61420,2
Richard,M,'rɪ ʧɛːd,10,57026,2
Linda,F,'lɪn də,10,55381,2
Deborah,F,'dɛ bɛː ə,100,54683,3
Patricia,F,pə 'trɪ ʃə,010,49144,3
Susan,F,'suː zən,10,47158,2
Thomas,M,'tɑ məs,10,47156,2
Debra,F,'dɛ brə,10,45886,2
Gary,M,'gɛ riː,10,37910,2
Charles,M,'ʧɑrlz,1,37443,1
Steven,M,'stiː vən,10,36609,2
Barbara,F,'bɑr bɛː ə,100,36374,3
Mark,M,'mɑrk,1,36199,1
Karen,F,'kɛ rən,10,32455,2
Joseph,M,'ʤoʊ səf,10,31201,2
Nancy,F,'næn siː,10,30264,2
Donald,M,'dɑ nəld,10,29268,2
Cynthia,F,'sɪn θiː ə,100,27617,3
Ronald,M,'rɑ nəld,10,27596,2
Donna,F,'dɑ nʌ,10,27429,2
Pamela,F,'pæ mə lə,100,27366,3
Paul,M,'pɔːl,1,26220,1
Kenneth,M,'kɛ nɪθ,10,26160,2
Sandra,F,'sæn drə,10,26061,2
Daniel,M,'dæ njəl,10,25263,2
Larry,M,'lɛ riː,10,24605,2
Kathleen,F,kæθ 'liːn,01,22460,2
Carol,F,'kæ rəl,10,22249,2
Sharon,F,'ʃæ rən,10,22211,2
Diane,F,daɪ 'æn,01,22046,2
Stephen,M,'stiː vən,10,21872,2
Dennis,M,'dɛ nɪs,10,20752,2
Brenda,F,'brɛn də,10,19600,2
Edward,M,'ɛ dwɛːd,10,19514,2
Jeffrey,M,'ʤɛ friː,10,19050,2
George,M,'ʤɔːrʤ,1,18687,1
Janet,F,'ʤæ nət,10,18466,2
Gregory,M,'grɛ gɛː iː,100,17611,3
Timothy,M,'tɪ mə θiː,100,17436,3
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,16581,4
Terry,M,'tɛ riː,10,15550,2
Kevin,M,'kɛ vɪn,10,15322,2
Margaret,F,'mɑr gɛː ɪt,100,15225,3
Cheryl,F,'ʃɛ rəl,10,15011,2
Douglas,M,'də gləs,10,14702,2
Kathy,F,'kæ θiː,10,14166,2
Bruce,M,'bruːs,1,14140,1
Denise,F,dɪ 'niːs,01,13715,2
Jerry,M,'ʤɛ riː,10,13664,2
Janice,F,'ʤæ nəs,10,13514,2
Rebecca,F,rə 'bɛ kə,010,13209,3
Anthony,M,'æn θə niː,100,13128,3
Randy,M,'ræn diː,10,12624,2
Carolyn,F,'kɛ rə lɪn,100,12156,3
Joyce,F,'ʤɔɪs,1,12090,1
Roger,M,'rɑ ʤɛː,10,11709,2
Judy,F,'ʤuː diː,10,11635,2
Raymond,M,'reɪ mənd,10,11238,2
Judith,F,'ʤuː dəθ,10,11196,2
Beverly,F,'bɛ vɛː liː,100,11160,3
Catherine,F,'kæ θɛː ən,100,11081,3
Frank,M,'fræŋk,1,10997,1
Shirley,F,'ʃɛː liː,10,10911,2
Teresa,F,tɛː 'iː sə,010,10839,3
Marilyn,F,'mɛ rə lən,100,10812,3
Betty,F,'bɛ tiː,10,10614,2
Peter,M,'piː tɛː,10,10078,2
Patrick,M,'pæ trɪk,10,9920,2
Gail,F,'geɪl,1,9723,1
Paula,F,'pɔː lə,10,9690,2
Connie,F,'kɔː niː,10,9635,2
Lawrence,M,'lɔː rəns,10,9601,2
Joan,F,'ʤoʊn,1,9518,1
Scott,M,'skɑt,1,9451,1
Wayne,M,'weɪn,1,9163,1
Danny,M,'dæ niː,10,9095,2
Robin,F,'rɑ bən,10,9046,2
Gloria,F,'glɔː riː ə,100,8914,3
Christine,F,krɪ 'stiːn,01,8787,2
Ann,F,'æn,1,8754,1
Laura,F,'lɔː rə,10,8715,2
Alan,M,'æ lən,10,8710,2
Martha,F,'mɑr θə,10,8594,2
Gerald,M,'ʤɛ rəld,10,8541,2
Theresa,F,tɛː 'iː sə,010,8508,3
Peggy,F,'pɛ giː,10,8454,2
Keith,M,'kiːθ,1,8359,1
Jane,F,'ʤeɪn,1,8349,1
Vicki,F,'vɪ kiː,10,8219,2
Ricky,M,'rɪ kiː,10,8159,2
Kathryn,F,'kæ θrɪn,10,8139,2
Carl,M,'kɑrl,1,8133,1
Bonnie,F,'bɑ niː,10,8099,2
Brian,M,'braɪ ən,10,8078,2
Jo,F,'ʤoʊ,1,8055,1
Rose,F,'roʊz,1,8003,1
Dorothy,F,'dɔː rə θiː,100,7794,3
Jean,F,'ʤiːn,1,7663,1
Diana,F,daɪ 'æ nʌ,010,7625,3
Walter,M,'wɔːl tɛː,10,7479,2
Wanda,F,'wɑn də,10,7448,2
Dale,M,'deɪl,1,7445,1
Cathy,F,'kæ θiː,10,7212,2
Sheila,F,'ʃiː lə,10,7199,2
