name,gender,IPA,IPA_stress,counts,n_syllables
Mary,F,'mɛ riː,10,70637,2
Robert,M,'rɑ bɛːt,10,61669,2
John,M,'ʤɑn,1,55947,1
James,M,'ʤeɪmz,1,53675,1
William,M,'wɪl jəm,10,51482,2
Dorothy,F,'dɔː rə θiː,100,35991,3
Betty,F,'bɛ tiː,10,35423,2
Charles,M,'ʧɑrlz,1,31935,1
Richard,M,'rɪ ʧɛːd,10,26767,2
George,M,'ʤɔːrʤ,1,25949,1
Helen,F,'hɛ lən,10,25319,2
Donald,M,'dɑ nəld,10,23841,2
Joseph,M,'ʤoʊ səf,10,23504,2
Margaret,F,'mɑr gɛː ɪt,100,21964,3
Ruth,F,'ruːθ,1,19417,1
Edward,M,'ɛ dwɛːd,10,19113,2
Thomas,M,'tɑ məs,10,17022,2
Doris,F,'dɔː rəs,10,16509,2
Virginia,F,vɛː 'ʤɪ njə,010,15725,3
Frank,M,'fræŋk,1,14378,1
Paul,M,'pɔːl,1,13605,1
Shirley,F,'ʃɛː liː,10,13313,2
Harold,M,'hɛ rəld,10,13231,2
Barbara,F,'bɑr bɛː ə,100,13162,3
Mildred,F,'mɪl drɪd,10,13055,2
Frances,F,'fræn sɪs,10,12988,2
Raymond,M,'reɪ mənd,10,12805,2
Jack,M,'ʤæk,1,12795,1
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,12527,4
Jean,F,'ʤiːn,1,12512,1
Evelyn,F,'ɛ və lən,100,11497,3
Walter,M,'wɔːl tɛː,10,11345,2
Anna,F,'æ nʌ,10,11215,2
Kenneth,M,'kɛ nɪθ,10,10848,2
Alice,F,'æ ləs,10,10679,2
Patricia,F,pə 'trɪ ʃə,010,10553,3
Lois,F,'loʊ əs,10,10505,2
Marie,F,mɛː 'iː,01,10315,2
Henry,M,'hɛn riː,10,9865,2
Eugene,M,juː 'ʤiːn,01,9746,2
David,M,'deɪ vɪd,10,9424,2
Arthur,M,'ɑr θɛː,10,9340,2
Albert,M,'æl bɛːt,10,9127,2
Irene,F,aɪ 'riːn,01,8608,2
Gloria,F,'glɔː riː ə,100,8534,3
Rose,F,'roʊz,1,8500,1
Ralph,M,'rælf,1,8433,1
Martha,F,'mɑr θə,10,8307,2
Marjorie,F,'mɑr ʤɛː iː,100,8115,3
Harry,M,'hɛ riː,10,8018,2
Norma,F,'nɔːr mə,10,7996,2
Louise,F,luː 'iːz,01,7700,2
Florence,F,'flɔː rəns,10,7644,2
Phyllis,F,'fɪ lɪs,10,7424,2
Carl,M,'kɑrl,1,7281,1
Ruby,F,'ruː biː,10,7264,2
Catherine,F,'kæ θɛː ən,100,7256,3
Lillian,F,'lɪ liː ən,100,7182,3
Willie,M,'wɪ liː,10,6969,2
Eleanor,F,'ɛ lə nɔːr,100,6959,3
Howard,M,'haʊ ɛːd,10,6833,2
Dolores,F,də 'lɔː rɪs,010,6771,3
Joyce,F,'ʤɔɪs,1,6685,1
Louis,M,'luː ɪs,10,6665,2
Annie,F,'æ niː,10,6561,2
Joe,M,'ʤoʊ,1,6538,1
Billy,M,'bɪ liː,10,6463,2
Clarence,M,'klɛ rəns,10,6458,2
Gladys,F,'glæ dɪs,10,6413,2
Earl,M,'ɛːl,1,6404,1
Roy,M,'rɔɪ,1,6385,1
Fred,M,'frɛd,1,6313,1
Thelma,F,'θɛl mə,10,6304,2
Josephine,F,'ʤoʊ sə `fiːn,101,6109,3
Edna,F,'ɛd nʌ,10,6083,2
Joan,F,'ʤoʊn,1,6032,1
Pauline,F,pɔː 'liːn,01,6009,2
June,F,'ʤuːn,1,5736,1
Lorraine,F,lɛː 'eɪn,01,5727,2
Francis,M,'fræn səs,10,5645,2
Lucille,F,luː 'siːl,01,5632,2
Lawrence,M,'lɔː rəns,10,5569,2
Marilyn,F,'mɛ rə lən,100,5555,3
Gerald,M,'ʤɛ rəld,10,5511,2
Norman,M,'nɔːr mən,10,5488,2
Ethel,F,'ɛ θəl,10,5486,2
Edith,F,'iː dɪθ,10,5403,2
Leonard,M,'lɛ nɛːd,10,5310,2
Bernice,F,bɛː 'niːs,01,5305,2
Grace,F,'greɪs,1,5304,1
Marion,F,'mɛ riː ən,100,5211,3
Ernest,M,'ɛː nəst,10,5206,2
Theresa,F,tɛː 'iː sə,010,5128,3
Hazel,F,'heɪ zəl,10,5095,2
Rita,F,'riː tʌ,10,5084,2
Juanita,F,wɑ 'niː tʌ,010,5075,3
Nancy,F,'næn siː,10,5023,2
Herbert,M,'hɛː bɛːt,10,5020,2
Beverly,F,'bɛ vɛː liː,100,4932,3
Geraldine,F,ʤɛ rəl 'diːn,001,4930,3
Anthony,M,'æn θə niː,100,4919,3
Stanley,M,'stæn liː,10,4905,2
Ann,F,'æn,1,4784,1
Alfred,M,'æl frəd,10,4751,2
Jane,F,'ʤeɪn,1,4696,1
Daniel,M,'dæ njəl,10,4616,2
Sarah,F,'sɛ rə,10,4558,2
Marvin,M,'mɑr vɪn,10,4394,2
Audrey,F,'ɔː driː,10,4376,2
Clara,F,'klæ rə,10,4366,2
Esther,F,'ɛ stɛː,10,4326,2
Emma,F,'ɛ mə,10,4325,2
Wanda,F,'wɑn də,10,4303,2
Beatrice,F,'biː ə trəs,100,4240,3
Melvin,M,'mɛl vɪn,10,4201,2
Samuel,M,'sæ mjuːl,10,4186,2
Bernard,M,bɛː 'nɑrd,01,4165,2
Wilma,F,'wɪl mə,10,4153,2
Elaine,F,ɪ 'leɪn,01,4108,2
Donna,F,'dɑ nʌ,10,3992,2
Leroy,M,'liː `rɔɪ,11,3912,2
Willie,F,'wɪ liː,10,3883,2
Elsie,F,'ɛl siː,10,3805,2
Katherine,F,'kæ θɛː ɪn,100,3722,3
Marian,F,'mɛ riː ən,100,3720,3
Charlotte,F,'ʃɑr lət,10,3677,2
Michael,M,'maɪ kəl,10,3606,2
Julia,F,'ʤuːl jʌ,10,3586,2
Floyd,M,'flɔɪd,1,3548,1
Russell,M,'rə səl,10,3540,2
Leo,M,'liː oʊ,10,3536,2
Vivian,F,'vɪ viː ən,100,3508,3
Gertrude,F,'gɛː truːd,10,3506,2
Andrew,M,'æn druː,10,3438,2
Eva,F,'eɪ və,10,3406,2
Edwin,M,'ɛ dwən,10,3390,2
Bertha,F,'bɛː θə,10,3380,2
Laura,F,'lɔː rə,10,3339,2
Agnes,F,'æg nɪs,10,3337,2
Lloyd,M,'lɔɪd,1,3325,1
Peter,M,'piː tɛː,10,3302,2
Kathleen,F,kæθ 'liːn,01,3265,2
Ray,M,'reɪ,1,3250,1
Elmer,M,'ɛl mɛː,10,3206,2
Ida,F,'aɪ də,10,3205,2
Jeanne,F,'ʤiːn,1,3159,1
Rosemary,F,'roʊz `mɛ riː,110,3153,3
Theodore,M,'θiː ə `dɔːr,101,3123,3
Ronald,M,'rɑ nəld,10,3111,2
Maxine,F,mæk 'siːn,01,3091,2
Frederick,M,'frɛ drɪk,10,3049,2
Clifford,M,'klɪ fɛːd,10,3029,2
Bessie,F,'bɛ siː,10,2973,2
Vera,F,'vɛ rə,10,2940,2
Kathryn,F,'kæ θrɪn,10,2934,2
Anne,F,'æn,1,2930,1
Eileen,F,aɪ 'liːn,01,2928,2
Alvin,M,'æl vɪn,10,2884,2
Wayne,M,'weɪn,1,2882,1
Clyde,M,'klaɪd,1,2878,1
Ellen,F,'ɛ lən,10,2868,2
Bill,M,'bɪl,1,2864,1
Lillie,F,'lɪ liː,10,2863,2
Peggy,F,'pɛ giː,10,2858,2
Jessie,F,'ʤɛ siː,10,2858,2
Herman,M,'hɛː mən,10,2857,2
Vernon,M,'vɛː nən,10,2855,2
Alma,F,'æl mə,10,2846,2
Ella,F,'ɛ lə,10,2843,2
Carolyn,F,'kɛ rə lɪn,100,2804,3
Gene,M,'ʤiːn,1,2801,1
Bonnie,F,'bɑ niː,10,2795,2
Viola,F,vaɪ 'oʊ lə,010,2769,3
Pearl,F,'pɛːl,1,2718,1
Violet,F,'vaɪ ə lɪt,100,2694,3
Calvin,M,'kæl vən,10,2693,2
Gordon,M,'gɔːr dən,10,2681,2
Philip,M,'fɪ ləp,10,2680,2
Margie,F,'mɑr ʤiː,10,2680,2
Nellie,F,'nɛ liː,10,2679,2
Glenn,M,'glɛn,1,2671,1
Vincent,M,'vɪn sənt,10,2648,2
Carol,F,'kæ rəl,10,2644,2
Leon,M,'liː ɑn,10,2601,2
Maria,F,mɛː 'iː ə,010,2593,3
Arlene,F,'ɑr `liːn,11,2563,2
Warren,M,'wɔː rən,10,2554,2
Billie,F,'bɪ liː,10,2550,2
Myrtle,F,'mɛː təl,10,2549,2
Janet,F,'ʤæ nət,10,2544,2
Lucy,F,'luː siː,10,2543,2
Charlie,M,'ʧɑr liː,10,2511,2
Dale,M,'deɪl,1,2504,1
Mattie,F,'mæ tiː,10,2497,2
Lewis,M,'luː ɪs,10,2496,2
Minnie,F,'mɪ niː,10,2469,2
Jacqueline,F,'ʤæ kwə lɪn,100,2446,3
Lester,M,'lɛ stɛː,10,2440,2
Roger,M,'rɑ ʤɛː,10,2408,2
Chester,M,'ʧɛ stɛː,10,2408,2
Lee,M,'liː,1,2392,1
Martin,M,'mɑr tən,10,2382,2
Milton,M,'mɪl tən,10,2358,2
Christine,F,krɪ 'stiːn,01,2347,2
Sylvia,F,'sɪl viː ə,100,2347,3
Jesse,M,'ʤɛ siː,10,2319,2
Don,M,'dɑn,1,2305,1
Bobby,M,'bɑ biː,10,2289,2
Velma,F,'vɛl mə,10,2286,2
Geneva,F,ʤə 'niː və,010,2264,3
Georgia,F,'ʤɔːr ʤə,10,2254,2
Leona,F,'liː oʊ nʌ,100,2241,3
Roberta,F,rə 'bɛː tʌ,010,2231,3
Cecil,M,'siː səl,10,2227,2
Jerry,M,'ʤɛ riː,10,2218,2
Harvey,M,'hɑr viː,10,2198,2
Stella,F,'stɛ lə,10,2110,2
Rosa,F,'roʊ zʌ,10,2109,2
Allen,M,'æ lən,10,2102,2
Mae,F,'meɪ,1,2073,1
Genevieve,F,'ʤɛ nʌ `viːv,101,2033,3
Loretta,F,lɛː 'ɛ tʌ,010,2019,3
Delores,F,də 'lɔː rɪs,010,2014,3
Wallace,M,'wɔː ləs,10,2009,2
Arnold,M,'ɑr nəld,10,1999,2
Sara,F,'sɛ rə,10,1994,2
Lena,F,'liː nʌ,10,1985,2
Victor,M,'vɪk tɛː,10,1984,2
Gilbert,M,'gɪl bɛːt,10,1976,2
Bob,M,'bɑb,1,1970,1
Jeanette,F,ʤə 'nɛt,01,1969,2
Harriet,F,'hɛ riː ət,100,1964,3
Mabel,F,'meɪ bəl,10,1955,2
Eunice,F,'juː nəs,10,1947,2
Benjamin,M,'bɛn ʤə mən,100,1925,3
Sam,M,'sæm,1,1905,1
Eddie,M,'ɛ diː,10,1859,2
Jennie,F,'ʤɛ niː,10,1851,2
Claire,F,'klɛr,1,1837,1
Naomi,F,neɪ 'oʊ miː,010,1824,3
Douglas,M,'də gləs,10,1819,2
Muriel,F,'mjʊ riː əl,100,1808,3
Johnnie,M,'ʤɑ niː,10,1797,2
Dora,F,'dɔː rə,10,1789,2
Carrie,F,'kɛ riː,10,1788,2
Opal,F,'oʊ pəl,10,1739,2
Willard,M,'wɪ lɛːd,10,1734,2
Edgar,M,'ɛd gɛː,10,1723,2
Jimmie,M,'ʤɪ miː,10,1714,2
Roland,M,'roʊ lənd,10,1713,2
Alberta,F,æl 'bɛː tʌ,010,1706,3
Marguerite,F,`mɑr gɛː 'iːt,101,1695,3
Jerome,M,ʤɛː 'oʊm,01,1687,2
Rudolph,M,'ruː dɔːlf,10,1687,2
Hilda,F,'hɪl də,10,1669,2
Beulah,F,'bjuː lə,10,1658,2
Emily,F,'ɛ mɪ liː,100,1656,3
Jose,M,`hoʊ 'zeɪ,11,1637,2
Oscar,M,'ɔː skɛː,10,1632,2
Sally,F,'sæ liː,10,1631,2
Anita,F,ə 'niː tʌ,010,1629,3
Claude,M,'klɔːd,1,1622,1
Glen,M,'glɛn,1,1617,1
Manuel,M,mɑn 'wɛl,01,1602,2
Marion,M,'mɛ riː ən,100,1592,3
Inez,F,ɪ 'nɛz,01,1590,2
Junior,M,'ʤuː njɛː,10,1587,2
Curtis,M,'kɛː təs,10,1587,2
Lula,F,'luː lə,10,1587,2
Everett,M,'ɛ vɛː ət,100,1570,3
Blanche,F,'blænʧ,1,1568,1
Rosie,F,'roʊ ziː,10,1561,2
Verna,F,'vɛː nʌ,10,1534,2
Lola,F,'loʊ lə,10,1531,2
Constance,F,'kɑn stəns,10,1521,2
Hattie,F,'hæ tiː,10,1508,2
Virgil,M,'vɛː ʤəl,10,1498,2
Imogene,F,'ɪ mə `ʤiːn,101,1494,3
Cora,F,'kɔː rə,10,1492,2
Maurice,M,mɔː 'riːs,01,1492,2
Janice,F,'ʤæ nəs,10,1468,2
Jessie,M,'ʤɛ siː,10,1462,2
Bruce,M,'bruːs,1,1458,1
Fannie,F,'fæ niː,10,1448,2
Stephen,M,'stiː vən,10,1445,2
Leslie,M,'lɛ sliː,10,1442,2
Sidney,M,'sɪd niː,10,1380,2
Erma,F,'ɛː mə,10,1378,2
Miriam,F,'mɪ riː əm,100,1377,3
Madeline,F,'mæ də lɪn,100,1375,3
Hubert,M,'hjuː bɛːt,10,1375,2
Homer,M,'hoʊ mɛː,10,1369,2
Wilbur,M,'wɪl bɛː,10,1362,2
Hugh,M,'hjuː,1,1356,1
Mamie,F,'meɪ miː,10,1353,2
Johnny,M,'ʤɑ niː,10,1350,2
Ada,F,'eɪ də,10,1345,2
Dean,M,'diːn,1,1335,1
Laverne,F,lə 'vɛːn,01,1333,2
Wesley,M,'wɛ sliː,10,1325,2
Billie,M,'bɪ liː,10,1320,2
Flora,F,'flɔː rə,10,1302,2
Patsy,F,'pæt siː,10,1302,2
Jim,M,'ʤɪm,1,1293,1
Rachel,F,'reɪ ʧəl,10,1286,2
Nicholas,M,'nɪ kə ləs,100,1272,3
Tom,M,'tɑm,1,1268,1
Rebecca,F,rə 'bɛ kə,010,1260,3
Luther,M,'luː θɛː,10,1258,2
Patrick,M,'pæ trɪk,10,1253,2
Mable,F,'meɪ bəl,10,1248,2
Daisy,F,'deɪ ziː,10,1242,2
Estelle,F,ɛ 'stɛl,01,1239,2
Keith,M,'kiːθ,1,1232,1
Max,M,'mæks,1,1229,1
Morris,M,'mɔː rəs,10,1225,2
Teresa,F,tɛː 'iː sə,010,1211,3
Bette,F,'bɛ tiː,10,1189,2
Eula,F,'juː lə,10,1188,2
Franklin,M,'fræŋ klɪn,10,1183,2
Horace,M,'hɔː rəs,10,1180,2
Rosalie,F,'roʊ zʌ liː,100,1176,3
Irma,F,'ɛː mə,10,1168,2
Caroline,F,'kɛ rə `laɪn,101,1167,3
Eloise,F,ɪ 'lɔɪz,01,1162,2
Joanne,F,`ʤoʊ 'æn,11,1158,2
Marcella,F,mɑr 'sɛ lə,010,1154,3
Joy,F,'ʤɔɪ,1,1126,1
Susie,F,'suː ziː,10,1112,2
Darlene,F,'dɑr `liːn,11,1109,2
Olga,F,'oʊl gə,10,1101,2
Alexander,M,`æ ləg 'zæn dɛː,1010,1093,4
Faye,F,'feɪ,1,1093,1
Maggie,F,'mæ giː,10,1089,2
Duane,M,'dweɪn,1,1083,1
Nora,F,'nɔː rə,10,1079,2
Johnnie,F,'ʤɑ niː,10,1066,2
Colleen,F,`kɑ 'liːn,11,1062,2
Earnest,M,'ɛː nɪst,10,1062,2
Salvatore,M,sæl və 'tɔː riː,0010,1060,4
Lila,F,'liː lə,10,1060,2
Bobbie,F,'bɑ biː,10,1058,2
Willis,M,'wɪ lɪs,10,1058,2
Nina,F,'naɪ nʌ,10,1057,2
Lyle,M,'laɪl,1,1054,1
Phillip,M,'fɪ lɪp,10,1040,2
Tony,M,'toʊ niː,10,1034,2
Antoinette,F,`æn twə 'nɛt,101,1033,3
Steve,M,'stiːv,1,1025,1
Ernestine,F,'ɛː nɪ `stiːn,101,1025,3
Iris,F,'aɪ rəs,10,1021,2
Irving,M,'ɛː vɪŋ,10,1020,2
Carmen,F,'kɑr mən,10,1019,2
Yvonne,F,ɪ 'vɑn,01,1015,2
Winifred,F,'wɪ nɪ frɪd,100,1014,3
Ben,M,'bɛn,1,1012,1
Oliver,M,'ɑ lə vɛː,100,1002,3
Lorene,F,lɔː 'riːn,01,994,2
Jimmy,M,'ʤɪ miː,10,992,2
Jo,F,'ʤoʊ,1,974,1
Delbert,M,'dɛl bɛːt,10,963,2
Regina,F,rɪ 'ʤiː nʌ,010,959,3
Gwendolyn,F,'gwɛn də lɪn,100,959,3
Victoria,F,vɪk 'tɔː riː ə,0100,959,4
Della,F,'dɛ lə,10,946,2
Sadie,F,'sæ diː,10,946,2
Edmund,M,'ɛd mənd,10,930,2
Dan,M,'dæn,1,923,1
Guy,M,'gaɪ,1,921,1
Dennis,M,'dɛ nɪs,10,920,2
Clifton,M,'klɪf tən,10,920,2
Clayton,M,'kleɪ tən,10,920,2
Julius,M,'ʤuːl jəs,10,916,2
Jeannette,F,ʤə 'nɛt,01,910,2
Otis,M,'oʊ tɪs,10,901,2
Angelina,F,æn ʤɛ 'liː nʌ,0010,899,4
Priscilla,F,prɪ 'sɪ lə,010,899,3
Henrietta,F,`hɛn riː 'ɛ tʌ,1010,898,4
Angelo,M,'æn ʤə `loʊ,101,893,3
Melba,F,'mɛl bə,10,892,2
Alex,M,'æ ləks,10,888,2
Katie,F,'keɪ tiː,10,884,2
Sophie,F,'soʊ fiː,10,883,2
Olive,F,'ɑ lʌv,10,878,2
Tommy,M,'tɑ miː,10,877,2
Lydia,F,'lɪ diː ə,100,876,3
Jay,M,'ʤeɪ,1,870,1
Susan,F,'suː zən,10,868,2
Jacob,M,'ʤeɪ kəb,10,855,2
Orville,M,'ɔːr vɪl,10,854,2
Bennie,M,'bɛ niː,10,852,2
Archie,M,'ɑr ʧiː,10,848,2
Fern,F,'fɛːn,1,845,1
Therese,F,'θɛ riːs,10,840,2
Larry,M,'lɛ riː,10,837,2
Charlene,F,ʃɑr 'liːn,01,833,2
Leland,M,'liː lənd,10,823,2
Freda,F,'frɛd,1,819,1
Merle,M,'mɛːl,1,808,1
Alan,M,'æ lən,10,808,2
Adeline,F,'æ də `laɪn,101,806,3
Mike,M,'maɪk,1,802,1
Rosemarie,F,`roʊz mɛː 'iː,101,796,3
Clinton,M,'klɪn tən,10,794,2
Ira,M,'aɪ rə,10,792,2
Matthew,M,'mæ θjuː,10,790,2
Ora,F,'ɔː rə,10,790,2
Marshall,M,'mɑr ʃəl,10,788,2
Essie,F,'ɛ siː,10,784,2
Joann,F,`ʤoʊ 'æn,11,783,2
Annette,F,ə 'nɛt,01,782,2
Ollie,F,'ɑ liː,10,780,2
Nadine,F,nʌ 'diːn,01,779,2
Wilbert,M,'wɪl bɛːt,10,777,2
Veronica,F,vɛː 'ɑ nɪ kə,0100,777,4
Jewel,F,'ʤuː əl,10,775,2
Dick,M,'dɪk,1,775,1
Nettie,F,'nɛ tiː,10,772,2
Nathaniel,M,nʌ 'θæ njəl,010,769,3
Lottie,F,'lɑ tiː,10,769,2
Ivan,M,'aɪ vən,10,765,2
Ervin,M,'ɛː vɪn,10,763,2
Ted,M,'tɛd,1,762,1
Alton,M,'ɔːl tən,10,760,2
Juan,M,'wɑn,1,760,1
Lowell,M,'loʊ əl,10,756,2
Amelia,F,ə 'miːl jʌ,010,755,3
May,F,meɪ,0,745,1
Wilfred,M,'wɪl frɪd,10,743,2
Connie,F,'kɔː niː,10,741,2
Jewell,F,'ʤuː ɪl,10,735,2
Isabel,F,'ɪ zʌ `bɛl,101,729,3
Janie,F,'ʤeɪ niː,10,729,2
Jesus,M,'ʤiː zəs,10,728,2
Reba,F,'riː bə,10,726,2
Luella,F,`luː 'ɛ lə,110,723,3
Allan,M,'æ lən,10,721,2
Dewey,M,'duː iː,10,720,2
Lucile,F,luː 'siːl,01,717,2
Adele,F,ə 'dɛl,01,714,2
Freddie,M,'frɛ diː,10,712,2
Lonnie,M,'lɔː niː,10,709,2
Dorothea,F,`dɔː rə 'θiː ə,1010,707,4
Addie,F,'æ diː,10,703,2
Mark,M,'mɑrk,1,701,1
Iva,F,'iː və,10,700,2
Antonio,M,æn 'toʊ niː oʊ,0100,698,4
Dorthy,F,'dɔːr θiː,10,695,2
Carroll,M,'kæ rəl,10,694,2
Isaac,M,'aɪ zək,10,693,2
Rufus,M,'ruː fəs,10,690,2
Angeline,F,'eɪŋ gɪ laɪn,100,689,3
Lela,F,'liː lə,10,682,2
Sue,F,'suː,1,679,1
Elbert,M,'ɛl bɛːt,10,677,2
Nelson,M,'nɛl sən,10,672,2
Selma,F,'sɛl mə,10,669,2
Irvin,M,'ɛː vɪn,10,668,2
Fay,F,'feɪ,1,665,1
Goldie,F,'goʊl diː,10,664,2
Cleo,F,'kliː oʊ,10,662,2
Natalie,F,'næ tʌ liː,100,659,3
Sallie,F,'sæ liː,10,655,2
Cecilia,F,sɪ 'siːl jʌ,010,654,3
Myron,M,'maɪ rən,10,653,2
Etta,F,'ɛ tʌ,10,647,2
Lenora,F,'lɛ nɛː ə,100,645,3
Eldon,M,ɪl 'dɑn,01,640,2
Nathan,M,'neɪ θʌn,10,636,2
Leola,F,'lɛ lə,10,636,2
Ola,F,'oʊ lə,10,630,2
Gerard,M,ʤɛː 'ɑrd,01,629,2
Karl,M,'kɑrl,1,629,1
Wendell,M,'wɛn dəl,10,626,2
Ina,F,'iː nʌ,10,625,2
Judith,F,'ʤuː dəθ,10,622,2
Cecelia,F,sɪ 'siːl jʌ,010,622,3
Emil,M,ɛ 'miːl,01,621,2
Julian,M,'ʤuː liː ən,100,621,3
Nick,M,'nɪk,1,616,1
Malcolm,M,'mæl kəm,10,614,2
Sylvester,M,sɪl 'vɛ stɛː,010,611,3
Forrest,M,'fɔː rəst,10,610,2
Johnie,M,'ʤɑ niː,10,610,2
Neil,M,'niːl,1,609,1
Loren,M,'lɔː rən,10,607,2
Celia,F,'siːl jʌ,10,607,2
Corinne,F,kɛː 'iːn,01,605,2
Elinor,F,'ɛ lɪ nɛː,100,604,3
Mavis,F,'meɪ vɪs,10,603,2
Darrell,M,'dɛ rəl,10,602,2
Norbert,M,'nɔːr bɛːt,10,602,2
Angela,F,'æn ʤə lə,100,602,3
Effie,F,'ɛ fiː,10,602,2
Paula,F,'pɔː lə,10,602,2
Loyd,M,'lɔɪd,1,600,1
Pete,M,'piːt,1,599,1
Perry,M,'pɛ riː,10,584,2
Laurence,M,'lɔː rəns,10,583,2
Ellis,M,'ɛ lɪs,10,581,2
Clarice,F,klɛː 'iːs,01,581,2
Ramon,M,rə 'moʊn,01,571,2
Bert,M,'bɛːt,1,571,1
Isabelle,F,'ɪ zʌ `bɛl,101,570,3
Doyle,M,'dɔɪl,1,570,1
Seymour,M,'siː mɔːr,10,569,2
Annabelle,F,'æ nʌ bəl,100,568,3
Ramona,F,rə 'moʊ nʌ,010,566,3
Willa,F,'wɪ lə,10,566,2
Francis,F,'fræn səs,10,565,2
