name,gender,IPA,IPA_stress,counts,n_syllables
Mary,F,'mɛ riː,10,70980,2
John,M,'ʤɑn,1,56913,1
William,M,'wɪl jəm,10,50147,2
Robert,M,'rɑ bɛːt,10,48678,2
James,M,'ʤeɪmz,1,47909,1
Dorothy,F,'dɔː rə θiː,100,36643,3
Helen,F,'hɛ lən,10,35097,2
Charles,M,'ʧɑrlz,1,28308,1
Margaret,F,'mɑr gɛː ɪt,100,27997,3
George,M,'ʤɔːrʤ,1,26893,1
Ruth,F,'ruːθ,1,26101,1
Joseph,M,'ʤoʊ səf,10,25591,2
Edward,M,'ɛ dwɛːd,10,20095,2
Mildred,F,'mɪl drɪd,10,18058,2
Virginia,F,vɛː 'ʤɪ njə,010,17314,3
Frank,M,'fræŋk,1,16432,1
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,15910,4
Frances,F,'fræn sɪs,10,15883,2
Richard,M,'rɪ ʧɛːd,10,15010,2
Thomas,M,'tɑ məs,10,14938,2
Anna,F,'æ nʌ,10,14580,2
Betty,F,'bɛ tiː,10,14017,2
Evelyn,F,'ɛ və lən,100,13838,3
Harold,M,'hɛ rəld,10,13679,2
Walter,M,'wɔːl tɛː,10,13294,2
Marie,F,mɛː 'iː,01,12743,2
Paul,M,'pɔːl,1,12569,1
Raymond,M,'reɪ mənd,10,12194,2
Donald,M,'dɑ nəld,10,11941,2
Doris,F,'dɔː rəs,10,11892,2
Alice,F,'æ ləs,10,11596,2
Henry,M,'hɛn riː,10,11304,2
Florence,F,'flɔː rəns,10,10732,2
Arthur,M,'ɑr θɛː,10,10236,2
Irene,F,aɪ 'riːn,01,10073,2
Lillian,F,'lɪ liː ən,100,10049,3
Albert,M,'æl bɛːt,10,9998,2
Jack,M,'ʤæk,1,9599,1
Harry,M,'hɛ riː,10,9408,2
Louise,F,luː 'iːz,01,9179,2
Rose,F,'roʊz,1,9011,1
Catherine,F,'kæ θɛː ən,100,8878,3
Gladys,F,'glæ dɪs,10,8819,2
Martha,F,'mɑr θə,10,8709,2
Marjorie,F,'mɑr ʤɛː iː,100,8659,3
Ralph,M,'rælf,1,8557,1
Eleanor,F,'ɛ lə nɔːr,100,8498,3
Ruby,F,'ruː biː,10,8337,2
Edna,F,'ɛd nʌ,10,8331,2
Josephine,F,'ʤoʊ sə `fiːn,101,8095,3
Lucille,F,luː 'siːl,01,7988,2
Ethel,F,'ɛ θəl,10,7868,2
Kenneth,M,'kɛ nɪθ,10,7840,2
Thelma,F,'θɛl mə,10,7815,2
Edith,F,'iː dɪθ,10,7773,2
Jean,F,'ʤiːn,1,7714,1
Howard,M,'haʊ ɛːd,10,7465,2
David,M,'deɪ vɪd,10,7445,2
Hazel,F,'heɪ zəl,10,7308,2
Annie,F,'æ niː,10,7269,2
Clarence,M,'klɛ rəns,10,7222,2
Pauline,F,pɔː 'liːn,01,7180,2
Grace,F,'greɪs,1,7173,1
Carl,M,'kɑrl,1,7010,1
Louis,M,'luː ɪs,10,6967,2
Willie,M,'wɪ liː,10,6888,2
Eugene,M,juː 'ʤiːn,01,6866,2
Lois,F,'loʊ əs,10,6560,2
Earl,M,'ɛːl,1,6532,1
Roy,M,'rɔɪ,1,6353,1
Fred,M,'frɛd,1,6298,1
Francis,M,'fræn səs,10,6241,2
Joe,M,'ʤoʊ,1,6071,1
Esther,F,'ɛ stɛː,10,6068,2
Bernice,F,bɛː 'niːs,01,5928,2
Beatrice,F,'biː ə trəs,100,5804,3
Gertrude,F,'gɛː truːd,10,5797,2
Marion,F,'mɛ riː ən,100,5745,3
Lawrence,M,'lɔː rəns,10,5727,2
Ernest,M,'ɛː nəst,10,5567,2
Leonard,M,'lɛ nɛːd,10,5511,2
Warren,M,'wɔː rən,10,5492,2
Clara,F,'klæ rə,10,5470,2
Stanley,M,'stæn liː,10,5314,2
Katherine,F,'kæ θɛː ɪn,100,5276,3
Herbert,M,'hɛː bɛːt,10,5250,2
Emma,F,'ɛ mə,10,5237,2
Barbara,F,'bɑr bɛː ə,100,5106,3
Jane,F,'ʤeɪn,1,5055,1
Ann,F,'æn,1,5041,1
Sarah,F,'sɛ rə,10,5031,2
Alfred,M,'æl frəd,10,5007,2
Elsie,F,'ɛl siː,10,4992,2
Rita,F,'riː tʌ,10,4979,2
Anthony,M,'æn θə niː,100,4946,3
June,F,'ʤuːn,1,4911,1
Agnes,F,'æg nɪs,10,4907,2
Julia,F,'ʤuːl jʌ,10,4889,2
Shirley,F,'ʃɛː liː,10,4713,2
Samuel,M,'sæ mjuːl,10,4653,2
Bertha,F,'bɛː θə,10,4604,2
Eva,F,'eɪ və,10,4499,2
Viola,F,vaɪ 'oʊ lə,010,4292,3
Geraldine,F,ʤɛ rəl 'diːn,001,4265,3
Juanita,F,wɑ 'niː tʌ,010,4238,3
Elmer,M,'ɛl mɛː,10,4206,2
Pearl,F,'pɛːl,1,4204,1
Laura,F,'lɔː rə,10,4171,2
Bernard,M,bɛː 'nɑrd,01,4164,2
Vivian,F,'vɪ viː ən,100,4128,3
Anne,F,'æn,1,4114,1
Norman,M,'nɔːr mən,10,4109,2
Ida,F,'aɪ də,10,4090,2
Kathryn,F,'kæ θrɪn,10,4082,2
Leo,M,'liː oʊ,10,4054,2
Andrew,M,'æn druː,10,4026,2
Michael,M,'maɪ kəl,10,4003,2
Myrtle,F,'mɛː təl,10,3955,2
Norma,F,'nɔːr mə,10,3949,2
Lorraine,F,lɛː 'eɪn,01,3928,2
Bessie,F,'bɛ siː,10,3906,2
Russell,M,'rə səl,10,3901,2
Daniel,M,'dæ njəl,10,3896,2
Phyllis,F,'fɪ lɪs,10,3852,2
Marian,F,'mɛ riː ən,100,3844,3
Willie,F,'wɪ liː,10,3816,2
Vera,F,'vɛ rə,10,3785,2
Nellie,F,'nɛ liː,10,3763,2
Edwin,M,'ɛ dwən,10,3733,2
Melvin,M,'mɛl vɪn,10,3718,2
Chester,M,'ʧɛ stɛː,10,3698,2
Violet,F,'vaɪ ə lɪt,100,3694,3
Wilma,F,'wɪl mə,10,3671,2
Charlotte,F,'ʃɑr lət,10,3623,2
Alma,F,'æl mə,10,3584,2
Leroy,M,'liː `rɔɪ,11,3549,2
Maxine,F,mæk 'siːn,01,3507,2
Peter,M,'piː tɛː,10,3497,2
Stella,F,'stɛ lə,10,3492,2
Lloyd,M,'lɔɪd,1,3454,1
Mabel,F,'meɪ bəl,10,3364,2
Jessie,F,'ʤɛ siː,10,3329,2
Sylvia,F,'sɪl viː ə,100,3317,3
Clifford,M,'klɪ fɛːd,10,3291,2
Frederick,M,'frɛ drɪk,10,3276,2
Floyd,M,'flɔɪd,1,3260,1
Genevieve,F,'ʤɛ nʌ `viːv,101,3257,3
Minnie,F,'mɪ niː,10,3244,2
Marvin,M,'mɑr vɪn,10,3244,2
Ella,F,'ɛ lə,10,3232,2
Theodore,M,'θiː ə `dɔːr,101,3219,3
Leona,F,'liː oʊ nʌ,100,3166,3
Lillie,F,'lɪ liː,10,3162,2
Kathleen,F,kæθ 'liːn,01,3158,2
Gerald,M,'ʤɛ rəld,10,3157,2
Vernon,M,'vɛː nən,10,3145,2
Herman,M,'hɛː mən,10,3109,2
Ray,M,'reɪ,1,3086,1
Ellen,F,'ɛ lən,10,3076,2
Lester,M,'lɛ stɛː,10,3068,2
Clyde,M,'klaɪd,1,3068,1
Marguerite,F,`mɑr gɛː 'iːt,101,3054,3
Lucy,F,'luː siː,10,3018,2
Nancy,F,'næn siː,10,2982,2
Mattie,F,'mæ tiː,10,2902,2
Jennie,F,'ʤɛ niː,10,2808,2
Lena,F,'liː nʌ,10,2785,2
Charlie,M,'ʧɑr liː,10,2785,2
Mae,F,'meɪ,1,2730,1
Eileen,F,aɪ 'liːn,01,2717,2
Opal,F,'oʊ pəl,10,2702,2
Philip,M,'fɪ ləp,10,2700,2
Blanche,F,'blænʧ,1,2688,1
Lewis,M,'luː ɪs,10,2687,2
Audrey,F,'ɔː driː,10,2666,2
Vincent,M,'vɪn sənt,10,2662,2
Milton,M,'mɪl tən,10,2592,2
Leon,M,'liː ɑn,10,2554,2
Alvin,M,'æl vɪn,10,2523,2
Patricia,F,pə 'trɪ ʃə,010,2502,3
Velma,F,'vɛl mə,10,2491,2
Geneva,F,ʤə 'niː və,010,2467,3
Cecil,M,'siː səl,10,2459,2
Martin,M,'mɑr tən,10,2439,2
Elaine,F,ɪ 'leɪn,01,2433,2
Theresa,F,tɛː 'iː sə,010,2426,3
Jesse,M,'ʤɛ siː,10,2419,2
Beulah,F,'bjuː lə,10,2377,2
Glenn,M,'glɛn,1,2375,1
Dolores,F,də 'lɔː rɪs,010,2365,3
Sara,F,'sɛ rə,10,2364,2
Harriet,F,'hɛ riː ət,100,2360,3
Georgia,F,'ʤɔːr ʤə,10,2356,2
Victor,M,'vɪk tɛː,10,2348,2
Lee,M,'liː,1,2321,1
Benjamin,M,'bɛn ʤə mən,100,2309,3
Sam,M,'sæm,1,2283,1
Jeanne,F,'ʤiːn,1,2279,1
Gordon,M,'gɔːr dən,10,2277,2
Eunice,F,'juː nəs,10,2238,2
Rosa,F,'roʊ zʌ,10,2199,2
Wanda,F,'wɑn də,10,2198,2
Christine,F,krɪ 'stiːn,01,2181,2
Wayne,M,'weɪn,1,2180,1
Emily,F,'ɛ mɪ liː,100,2168,3
Harvey,M,'hɑr viː,10,2166,2
Loretta,F,lɛː 'ɛ tʌ,010,2122,3
Carrie,F,'kɛ riː,10,2108,2
Inez,F,ɪ 'nɛz,01,2107,2
