name,gender,IPA,IPA_stress,counts,n_syllables
Mary,F,'mɛ riː,10,61438,2
John,M,'ʤɑn,1,50045,1
William,M,'wɪl jəm,10,40419,2
James,M,'ʤeɪmz,1,35569,1
Helen,F,'hɛ lən,10,32662,2
Robert,M,'rɑ bɛːt,10,31741,2
Dorothy,F,'dɔː rə θiː,100,27417,3
Margaret,F,'mɑr gɛː ɪt,100,24952,3
Joseph,M,'ʤoʊ səf,10,23883,2
Charles,M,'ʧɑrlz,1,23612,1
George,M,'ʤɔːrʤ,1,23379,1
Ruth,F,'ruːθ,1,23190,1
Edward,M,'ɛ dwɛːd,10,17005,2
Mildred,F,'mɪl drɪd,10,15633,2
Frank,M,'fræŋk,1,15292,1
Anna,F,'æ nʌ,10,15228,2
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,14939,4
Frances,F,'fræn sɪs,10,13746,2
Virginia,F,vɛː 'ʤɪ njə,010,12487,3
Thomas,M,'tɑ məs,10,11998,2
Evelyn,F,'ɛ və lən,100,11889,3
Walter,M,'wɔːl tɛː,10,11760,2
Marie,F,mɛː 'iː,01,11683,2
Paul,M,'pɔːl,1,10790,1
Alice,F,'æ ləs,10,10719,2
Harold,M,'hɛ rəld,10,10698,2
Henry,M,'hɛn riː,10,10655,2
Florence,F,'flɔː rəns,10,10412,2
Richard,M,'rɪ ʧɛːd,10,10134,2
Rose,F,'roʊz,1,9605,1
Lillian,F,'lɪ liː ən,100,9592,3
Raymond,M,'reɪ mənd,10,9566,2
Albert,M,'æl bɛːt,10,9044,2
Irene,F,aɪ 'riːn,01,9034,2
Arthur,M,'ɑr θɛː,10,8921,2
Louise,F,luː 'iːz,01,8630,2
Edna,F,'ɛd nʌ,10,8625,2
Harry,M,'hɛ riː,10,8476,2
Catherine,F,'kæ θɛː ən,100,8469,3
Josephine,F,'ʤoʊ sə `fiːn,101,8127,3
Gladys,F,'glæ dɪs,10,8019,2
Donald,M,'dɑ nəld,10,7737,2
Ruby,F,'ruː biː,10,7685,2
