name,gender,IPA,IPA_stress,counts,n_syllables
James,M,'ʤeɪmz,1,87272,1
Robert,M,'rɑ bɛːt,10,86361,2
John,M,'ʤɑn,1,81577,1
Linda,F,'lɪn də,10,73972,2
Michael,M,'maɪ kəl,10,72799,2
Mary,F,'mɛ riː,10,65726,2
David,M,'deɪ vɪd,10,64801,2
William,M,'wɪl jəm,10,62780,2
Patricia,F,pə 'trɪ ʃə,010,56441,3
Richard,M,'rɪ ʧɛːd,10,54551,2
Thomas,M,'tɑ məs,10,48278,2
Deborah,F,'dɛ bɛː ə,100,42050,3
Barbara,F,'bɑr bɛː ə,100,40621,3
Susan,F,'suː zən,10,40227,2
Charles,M,'ʧɑrlz,1,39405,1
Gary,M,'gɛ riː,10,38157,2
Larry,M,'lɛ riː,10,30558,2
Nancy,F,'næn siː,10,30346,2
Ronald,M,'rɑ nəld,10,29044,2
Steven,M,'stiː vən,10,28360,2
Joseph,M,'ʤoʊ səf,10,28156,2
Karen,F,'kɛ rən,10,28001,2
Donald,M,'dɑ nəld,10,27918,2
Sandra,F,'sæn drə,10,27664,2
Kathleen,F,kæθ 'liːn,01,26714,2
Kenneth,M,'kɛ nɪθ,10,25842,2
Carol,F,'kæ rəl,10,24780,2
Dennis,M,'dɛ nɪs,10,24262,2
Donna,F,'dɑ nʌ,10,24074,2
Sharon,F,'ʃæ rən,10,23924,2
Paul,M,'pɔːl,1,22851,1
Stephen,M,'stiː vən,10,22478,2
Brenda,F,'brɛn də,10,21716,2
Mark,M,'mɑrk,1,21210,1
Daniel,M,'dæ njəl,10,21125,2
George,M,'ʤɔːrʤ,1,20216,1
Edward,M,'ɛ dwɛːd,10,19912,2
Diane,F,daɪ 'æn,01,19841,2
Pamela,F,'pæ mə lə,100,18572,3
Margaret,F,'mɑr gɛː ɪt,100,17693,3
Debra,F,'dɛ brə,10,17066,2
Janet,F,'ʤæ nət,10,16948,2
Cynthia,F,'sɪn θiː ə,100,16296,3
Janice,F,'ʤæ nəs,10,15956,2
Carolyn,F,'kɛ rə lɪn,100,15210,3
Jerry,M,'ʤɛ riː,10,15165,2
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,15120,4
Christine,F,krɪ 'stiːn,01,15018,2
Judith,F,'ʤuː dəθ,10,14933,2
Gregory,M,'grɛ gɛː iː,100,14102,3
Bruce,M,'bruːs,1,14083,1
Judy,F,'ʤuː diː,10,14018,2
Shirley,F,'ʃɛː liː,10,13918,2
Douglas,M,'də gləs,10,13898,2
Joyce,F,'ʤɔɪs,1,13472,1
Betty,F,'bɛ tiː,10,12824,2
Timothy,M,'tɪ mə θiː,100,12706,3
Roger,M,'rɑ ʤɛː,10,12423,2
Terry,M,'tɛ riː,10,12221,2
Cheryl,F,'ʃɛ rəl,10,11987,2
Frank,M,'fræŋk,1,11469,1
Raymond,M,'reɪ mənd,10,11228,2
Gloria,F,'glɔː riː ə,100,10952,3
Rebecca,F,rə 'bɛ kə,010,10931,3
Beverly,F,'bɛ vɛː liː,100,10857,3
Catherine,F,'kæ θɛː ən,100,10567,3
Kathy,F,'kæ θiː,10,10409,2
Lawrence,M,'lɔː rəns,10,10262,2
Gail,F,'geɪl,1,9885,1
Anthony,M,'æn θə niː,100,9844,3
Jeffrey,M,'ʤɛ friː,10,9715,2
Bonnie,F,'bɑ niː,10,9706,2
Martha,F,'mɑr θə,10,9604,2
Gerald,M,'ʤɛ rəld,10,9540,2
Joan,F,'ʤoʊn,1,9404,1
Wayne,M,'weɪn,1,9331,1
Peggy,F,'pɛ giː,10,9211,2
Marilyn,F,'mɛ rə lən,100,9150,3
Dorothy,F,'dɔː rə θiː,100,9090,3
Peter,M,'piː tɛː,10,9008,2
Jane,F,'ʤeɪn,1,8941,1
Patrick,M,'pæ trɪk,10,8753,2
Connie,F,'kɔː niː,10,8722,2
Kathryn,F,'kæ θrɪn,10,8461,2
Ann,F,'æn,1,8422,1
Alan,M,'æ lən,10,8413,2
Virginia,F,vɛː 'ʤɪ njə,010,8179,3
Danny,M,'dæ niː,10,8177,2
Denise,F,dɪ 'niːs,01,8119,2
Walter,M,'wɔːl tɛː,10,8042,2
Carl,M,'kɑrl,1,7641,1
Jean,F,'ʤiːn,1,7626,1
Arthur,M,'ɑr θɛː,10,7416,2
Diana,F,daɪ 'æ nʌ,010,7396,3
Paula,F,'pɔː lə,10,7296,2
Wanda,F,'wɑn də,10,7235,2
Willie,M,'wɪ liː,10,7228,2
Harold,M,'hɛ rəld,10,7174,2
Henry,M,'hɛn riː,10,7120,2
