name,gender,IPA,IPA_stress,counts,n_syllables
Mary,F,'mɛ riː,10,63510,2
Robert,M,'rɑ bɛːt,10,59796,2
James,M,'ʤeɪmz,1,52122,1
John,M,'ʤɑn,1,52116,1
William,M,'wɪl jəm,10,47809,2
Betty,F,'bɛ tiː,10,36673,2
Dorothy,F,'dɔː rə θiː,100,31478,3
Charles,M,'ʧɑrlz,1,29932,1
Richard,M,'rɪ ʧɛːd,10,29572,2
Donald,M,'dɑ nəld,10,27186,2
George,M,'ʤɔːrʤ,1,23019,1
Joseph,M,'ʤoʊ səf,10,21164,2
Helen,F,'hɛ lən,10,20984,2
Margaret,F,'mɑr gɛː ɪt,100,19207,3
Edward,M,'ɛ dwɛːd,10,17225,2
Doris,F,'dɔː rəs,10,16496,2
Thomas,M,'tɑ məs,10,16276,2
Barbara,F,'bɑr bɛː ə,100,16037,3
Ruth,F,'ruːθ,1,16015,1
Shirley,F,'ʃɛː liː,10,14580,2
Patricia,F,pə 'trɪ ʃə,010,13624,3
Virginia,F,vɛː 'ʤɪ njə,010,13234,3
Frank,M,'fræŋk,1,12959,1
Paul,M,'pɔːl,1,12429,1
Jack,M,'ʤæk,1,12167,1
Raymond,M,'reɪ mənd,10,11902,2
Jean,F,'ʤiːn,1,11866,1
Harold,M,'hɛ rəld,10,11671,2
Joan,F,'ʤoʊn,1,11664,1
Dolores,F,də 'lɔː rɪs,010,11503,3
David,M,'deɪ vɪd,10,11300,2
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,11251,4
Frances,F,'fræn sɪs,10,11092,2
Kenneth,M,'kɛ nɪθ,10,10839,2
Lois,F,'loʊ əs,10,10294,2
Mildred,F,'mɪl drɪd,10,10255,2
Evelyn,F,'ɛ və lən,100,9882,3
Walter,M,'wɔːl tɛː,10,9850,2
Anna,F,'æ nʌ,10,9751,2
Alice,F,'æ ləs,10,9479,2
Marie,F,mɛː 'iː,01,9159,2
Eugene,M,juː 'ʤiːn,01,9047,2
Joyce,F,'ʤɔɪs,1,8596,1
Henry,M,'hɛn riː,10,8572,2
Arthur,M,'ɑr θɛː,10,8472,2
Billy,M,'bɪ liː,10,8321,2
Albert,M,'æl bɛːt,10,8075,2
Phyllis,F,'fɪ lɪs,10,7996,2
Norma,F,'nɔːr mə,10,7894,2
Herbert,M,'hɛː bɛːt,10,7869,2
Rose,F,'roʊz,1,7787,1
Ralph,M,'rælf,1,7711,1
Martha,F,'mɑr θə,10,7638,2
Gloria,F,'glɔː riː ə,100,7540,3
Harry,M,'hɛ riː,10,7139,2
Irene,F,aɪ 'riːn,01,7037,2
Marjorie,F,'mɑr ʤɛː iː,100,6986,3
Louise,F,luː 'iːz,01,6904,2
Carl,M,'kɑrl,1,6892,1
Nancy,F,'næn siː,10,6873,2
Marilyn,F,'mɛ rə lən,100,6727,3
Willie,M,'wɪ liː,10,6612,2
Joe,M,'ʤoʊ,1,6596,1
Catherine,F,'kæ θɛː ən,100,6276,3
Florence,F,'flɔː rəns,10,6212,2
Ruby,F,'ruː biː,10,6151,2
Howard,M,'haʊ ɛːd,10,6010,2
Louis,M,'luː ɪs,10,5993,2
Gerald,M,'ʤɛ rəld,10,5965,2
Annie,F,'æ niː,10,5951,2
Eleanor,F,'ɛ lə nɔːr,100,5866,3
Beverly,F,'bɛ vɛː liː,100,5862,3
Fred,M,'frɛd,1,5858,1
Roy,M,'rɔɪ,1,5813,1
Earl,M,'ɛːl,1,5740,1
Clarence,M,'klɛ rəns,10,5728,2
Lillian,F,'lɪ liː ən,100,5710,3
Thelma,F,'θɛl mə,10,5477,2
Lorraine,F,lɛː 'eɪn,01,5353,2
Geraldine,F,ʤɛ rəl 'diːn,001,5335,3
Gladys,F,'glæ dɪs,10,5328,2
Lawrence,M,'lɔː rəns,10,5304,2
Josephine,F,'ʤoʊ sə `fiːn,101,5297,3
Francis,M,'fræn səs,10,5271,2
Ann,F,'æn,1,5173,1
Norman,M,'nɔːr mən,10,5157,2
Donna,F,'dɑ nʌ,10,5140,2
June,F,'ʤuːn,1,5092,1
Theresa,F,tɛː 'iː sə,010,5067,3
Pauline,F,pɔː 'liːn,01,5026,2
Alfred,M,'æl frəd,10,4933,2
Edna,F,'ɛd nʌ,10,4931,2
Leonard,M,'lɛ nɛːd,10,4827,2
Rita,F,'riː tʌ,10,4766,2
Ernest,M,'ɛː nəst,10,4754,2
Anthony,M,'æn θə niː,100,4732,3
Marion,F,'mɛ riː ən,100,4632,3
Grace,F,'greɪs,1,4570,1
Bernice,F,bɛː 'niːs,01,4552,2
Ethel,F,'ɛ θəl,10,4517,2
Lucille,F,luː 'siːl,01,4503,2
Ronald,M,'rɑ nəld,10,4477,2
Audrey,F,'ɔː driː,10,4462,2
Edith,F,'iː dɪθ,10,4455,2
Juanita,F,wɑ 'niː tʌ,010,4411,3
Wanda,F,'wɑn də,10,4396,2
Marvin,M,'mɑr vɪn,10,4390,2
Daniel,M,'dæ njəl,10,4369,2
Jane,F,'ʤeɪn,1,4352,1
Carol,F,'kæ rəl,10,4279,2
Stanley,M,'stæn liː,10,4266,2
Hazel,F,'heɪ zəl,10,4164,2
Clara,F,'klæ rə,10,4149,2
Melvin,M,'mɛl vɪn,10,4098,2
Wilma,F,'wɪl mə,10,4007,2
Bobby,M,'bɑ biː,10,3923,2
Elaine,F,ɪ 'leɪn,01,3853,2
Leroy,M,'liː `rɔɪ,11,3817,2
Sarah,F,'sɛ rə,10,3816,2
Bernard,M,bɛː 'nɑrd,01,3809,2
Emma,F,'ɛ mə,10,3802,2
Peggy,F,'pɛ giː,10,3779,2
Esther,F,'ɛ stɛː,10,3586,2
Beatrice,F,'biː ə trəs,100,3572,3
Samuel,M,'sæ mjuːl,10,3569,2
Charlotte,F,'ʃɑr lət,10,3538,2
Delores,F,də 'lɔː rɪs,010,3519,3
Michael,M,'maɪ kəl,10,3463,2
Marian,F,'mɛ riː ən,100,3447,3
Willie,F,'wɪ liː,10,3320,2
Carolyn,F,'kɛ rə lɪn,100,3272,3
Elsie,F,'ɛl siː,10,3232,2
Peter,M,'piː tɛː,10,3216,2
Billie,F,'bɪ liː,10,3191,2
Russell,M,'rə səl,10,3184,2
Ray,M,'reɪ,1,3176,1
Rosemary,F,'roʊz `mɛ riː,110,3106,3
Vivian,F,'vɪ viː ən,100,3100,3
Floyd,M,'flɔɪd,1,3080,1
Andrew,M,'æn druː,10,3078,2
Janet,F,'ʤæ nət,10,3052,2
Eva,F,'eɪ və,10,3020,2
Leo,M,'liː oʊ,10,3018,2
Katherine,F,'kæ θɛː ɪn,100,3017,3
Maxine,F,mæk 'siːn,01,2994,2
Jerry,M,'ʤɛ riː,10,2990,2
Bonnie,F,'bɑ niː,10,2972,2
Jacqueline,F,'ʤæ kwə lɪn,100,2970,3
Julia,F,'ʤuːl jʌ,10,2950,2
Bill,M,'bɪl,1,2949,1
Lloyd,M,'lɔɪd,1,2947,1
Kathleen,F,kæθ 'liːn,01,2940,2
Laura,F,'lɔː rə,10,2935,2
Roger,M,'rɑ ʤɛː,10,2927,2
Theodore,M,'θiː ə `dɔːr,101,2904,3
Edwin,M,'ɛ dwən,10,2894,2
Anne,F,'æn,1,2881,1
Jeanne,F,'ʤiːn,1,2818,1
Frederick,M,'frɛ drɪk,10,2812,2
Gene,M,'ʤiːn,1,2811,1
Bertha,F,'bɛː θə,10,2801,2
Agnes,F,'æg nɪs,10,2772,2
Wayne,M,'weɪn,1,2738,1
Gertrude,F,'gɛː truːd,10,2725,2
Elmer,M,'ɛl mɛː,10,2697,2
Vernon,M,'vɛː nən,10,2680,2
Clifford,M,'klɪ fɛːd,10,2675,2
Ida,F,'aɪ də,10,2673,2
Dale,M,'deɪl,1,2662,1
Clyde,M,'klaɪd,1,2632,1
Herman,M,'hɛː mən,10,2622,2
