name,gender,IPA,IPA_stress,counts,n_syllables
Mary,F,'mɛ riː,10,36642,2
John,M,'ʤɑn,1,29329,1
William,M,'wɪl jəm,10,23538,2
James,M,'ʤeɪmz,1,20831,1
Helen,F,'hɛ lən,10,18888,2
Robert,M,'rɑ bɛːt,10,15683,2
Dorothy,F,'dɔː rə θiː,100,14674,3
Margaret,F,'mɑr gɛː ɪt,100,14486,3
Joseph,M,'ʤoʊ səf,10,14471,2
George,M,'ʤɔːrʤ,1,13874,1
Charles,M,'ʧɑrlz,1,13190,1
Ruth,F,'ruːθ,1,12609,1
Mildred,F,'mɪl drɪd,10,9921,2
Anna,F,'æ nʌ,10,9687,2
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,9505,4
Edward,M,'ɛ dwɛːd,10,9474,2
Frank,M,'fræŋk,1,9237,1
Frances,F,'fræn sɪs,10,7694,2
Marie,F,mɛː 'iː,01,7353,2
Thomas,M,'tɑ məs,10,7096,2
Alice,F,'æ ləs,10,6934,2
Walter,M,'wɔːl tɛː,10,6890,2
Evelyn,F,'ɛ və lən,100,6683,3
Henry,M,'hɛn riː,10,6391,2
Florence,F,'flɔː rəns,10,6279,2
Rose,F,'roʊz,1,6171,1
Harold,M,'hɛ rəld,10,6157,2
Virginia,F,vɛː 'ʤɪ njə,010,6036,3
Lillian,F,'lɪ liː ən,100,6015,3
Paul,M,'pɔːl,1,5966,1
Louise,F,luː 'iːz,01,5577,2
Edna,F,'ɛd nʌ,10,5558,2
Harry,M,'hɛ riː,10,5458,2
Albert,M,'æl bɛːt,10,5449,2
Gladys,F,'glæ dɪs,10,5428,2
Arthur,M,'ɑr θɛː,10,5422,2
Ethel,F,'ɛ θəl,10,5369,2
Irene,F,aɪ 'riːn,01,5335,2
Raymond,M,'reɪ mənd,10,5311,2
Catherine,F,'kæ θɛː ən,100,5302,3
Richard,M,'rɪ ʧɛːd,10,5107,2
Ruby,F,'ruː biː,10,4913,2
Josephine,F,'ʤoʊ sə `fiːn,101,4822,3
Grace,F,'greɪs,1,4669,1
Thelma,F,'θɛl mə,10,4595,2
