name,gender,IPA,IPA_stress,counts,n_syllables
James,M,'ʤeɪmz,1,77173,1
Robert,M,'rɑ bɛːt,10,71835,2
John,M,'ʤɑn,1,66027,1
Mary,F,'mɛ riː,10,63249,2
William,M,'wɪl jəm,10,54879,2
Barbara,F,'bɑr bɛː ə,100,44734,3
Richard,M,'rɪ ʧɛːd,10,43583,2
Patricia,F,pə 'trɪ ʃə,010,39454,3
David,M,'deɪ vɪd,10,35891,2
Charles,M,'ʧɑrlz,1,35845,1
Linda,F,'lɪn də,10,31611,2
Thomas,M,'tɑ məs,10,31099,2
Carol,F,'kæ rəl,10,30271,2
Ronald,M,'rɑ nəld,10,27134,2
Sandra,F,'sæn drə,10,24993,2
Judith,F,'ʤuː dəθ,10,24790,2
Donald,M,'dɑ nəld,10,23951,2
Nancy,F,'næn siː,10,23325,2
Joseph,M,'ʤoʊ səf,10,22421,2
Larry,M,'lɛ riː,10,22098,2
Michael,M,'maɪ kəl,10,21726,2
Betty,F,'bɛ tiː,10,21654,2
George,M,'ʤɔːrʤ,1,21273,1
Carolyn,F,'kɛ rə lɪn,100,19978,3
Sharon,F,'ʃæ rən,10,19647,2
Kenneth,M,'kɛ nɪθ,10,18205,2
Shirley,F,'ʃɛː liː,10,17745,2
Jerry,M,'ʤɛ riː,10,17480,2
Edward,M,'ɛ dwɛːd,10,17465,2
Gary,M,'gɛ riː,10,17067,2
Joyce,F,'ʤɔɪs,1,16726,1
Margaret,F,'mɑr gɛː ɪt,100,16551,3
Paul,M,'pɔːl,1,16486,1
Judy,F,'ʤuː diː,10,15668,2
Karen,F,'kɛ rən,10,15385,2
Dorothy,F,'dɔː rə θiː,100,15032,3
Joan,F,'ʤoʊn,1,14513,1
Dennis,M,'dɛ nɪs,10,13282,2
Janet,F,'ʤæ nət,10,13060,2
Donna,F,'dɑ nʌ,10,12985,2
Frank,M,'fræŋk,1,12245,1
Susan,F,'suː zən,10,12016,2
Gerald,M,'ʤɛ rəld,10,11477,2
Douglas,M,'də gləs,10,11231,2
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,11182,4
Raymond,M,'reɪ mənd,10,11111,2
Virginia,F,vɛː 'ʤɪ njə,010,10804,3
Kathleen,F,kæθ 'liːn,01,10694,2
Janice,F,'ʤæ nəs,10,10282,2
Helen,F,'hɛ lən,10,10015,2
Marilyn,F,'mɛ rə lən,100,9906,3
Diane,F,daɪ 'æn,01,9552,2
Martha,F,'mɑr θə,10,9510,2
Frances,F,'fræn sɪs,10,9470,2
Gloria,F,'glɔː riː ə,100,9446,3
Beverly,F,'bɛ vɛː liː,100,9408,3
Ruth,F,'ruːθ,1,9315,1
Roger,M,'rɑ ʤɛː,10,9173,2
Bonnie,F,'bɑ niː,10,8821,2
Walter,M,'wɔːl tɛː,10,8677,2
Harold,M,'hɛ rəld,10,8582,2
Daniel,M,'dæ njəl,10,8506,2
