name,gender,IPA,IPA_stress,counts,n_syllables
James,M,'ʤeɪmz,1,80258,1
Robert,M,'rɑ bɛːt,10,74862,2
John,M,'ʤɑn,1,68915,1
Mary,F,'mɛ riː,10,66169,2
William,M,'wɪl jəm,10,55899,2
Richard,M,'rɪ ʧɛːd,10,46327,2
Barbara,F,'bɑr bɛː ə,100,43428,3
Patricia,F,pə 'trɪ ʃə,010,39623,3
Linda,F,'lɪn də,10,38438,2
David,M,'deɪ vɪd,10,37236,2
Charles,M,'ʧɑrlz,1,36628,1
Thomas,M,'tɑ məs,10,32860,2
Carol,F,'kæ rəl,10,31681,2
Ronald,M,'rɑ nəld,10,29235,2
Sandra,F,'sæn drə,10,25988,2
Judith,F,'ʤuː dəθ,10,25209,2
Michael,M,'maɪ kəl,10,24743,2
Sharon,F,'ʃæ rən,10,24713,2
Donald,M,'dɑ nəld,10,24412,2
Nancy,F,'næn siː,10,23989,2
Larry,M,'lɛ riː,10,22968,2
Joseph,M,'ʤoʊ səf,10,22821,2
George,M,'ʤɔːrʤ,1,21681,1
Betty,F,'bɛ tiː,10,21596,2
Carolyn,F,'kɛ rə lɪn,100,20361,3
Kenneth,M,'kɛ nɪθ,10,19109,2
Gary,M,'gɛ riː,10,17866,2
Shirley,F,'ʃɛː liː,10,17817,2
Jerry,M,'ʤɛ riː,10,17731,2
Edward,M,'ɛ dwɛːd,10,17711,2
Judy,F,'ʤuː diː,10,17380,2
Paul,M,'pɔːl,1,17251,1
Margaret,F,'mɑr gɛː ɪt,100,17150,3
Karen,F,'kɛ rən,10,16816,2
Joyce,F,'ʤɔɪs,1,16486,1
Donna,F,'dɑ nʌ,10,14913,2
Susan,F,'suː zən,10,14888,2
Dorothy,F,'dɔː rə θiː,100,14789,3
Dennis,M,'dɛ nɪs,10,14110,2
Janet,F,'ʤæ nət,10,13316,2
Joan,F,'ʤoʊn,1,13228,1
Frank,M,'fræŋk,1,12246,1
Kathleen,F,kæθ 'liːn,01,12153,2
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,11646,4
Raymond,M,'reɪ mənd,10,11390,2
Gerald,M,'ʤɛ rəld,10,11359,2
Diane,F,daɪ 'æn,01,11326,2
Virginia,F,vɛː 'ʤɪ njə,010,10844,3
Roger,M,'rɑ ʤɛː,10,10765,2
Janice,F,'ʤæ nəs,10,10653,2
Marilyn,F,'mɛ rə lən,100,10145,3
Helen,F,'hɛ lən,10,9799,2
Martha,F,'mɑr θə,10,9707,2
Gloria,F,'glɔː riː ə,100,9683,3
Frances,F,'fræn sɪs,10,9443,2
Beverly,F,'bɛ vɛː liː,100,9433,3
Ruth,F,'ruːθ,1,9367,1
Daniel,M,'dæ njəl,10,9165,2
Walter,M,'wɔːl tɛː,10,9039,2
Bonnie,F,'bɑ niː,10,8868,2
Harold,M,'hɛ rəld,10,8663,2
Brenda,F,'brɛn də,10,8435,2
Douglas,M,'də gləs,10,8238,2
Jean,F,'ʤiːn,1,8097,1
Stephen,M,'stiː vən,10,7929,2
Ann,F,'æn,1,7829,1
Arthur,M,'ɑr θɛː,10,7781,2
Alice,F,'æ ləs,10,7648,2
Henry,M,'hɛn riː,10,7626,2
Phyllis,F,'fɪ lɪs,10,7606,2
Lawrence,M,'lɔː rəns,10,7579,2
Carl,M,'kɑrl,1,7466,1
Jack,M,'ʤæk,1,7399,1
Joe,M,'ʤoʊ,1,7309,1
Willie,M,'wɪ liː,10,7181,2
Doris,F,'dɔː rəs,10,7127,2
Billy,M,'bɪ liː,10,7014,2
Roy,M,'rɔɪ,1,6935,1
Peter,M,'piː tɛː,10,6877,2
Ralph,M,'rælf,1,6768,1
Wayne,M,'weɪn,1,6764,1
Peggy,F,'pɛ giː,10,6510,2
Carole,F,'kæ rəl,10,6506,2
Jimmy,M,'ʤɪ miː,10,6441,2
Albert,M,'æl bɛːt,10,6304,2
Anthony,M,'æn θə niː,100,6202,3
Fred,M,'frɛd,1,6169,1
Lois,F,'loʊ əs,10,6133,2
Bobby,M,'bɑ biː,10,6121,2
Jane,F,'ʤeɪn,1,6029,1
Marie,F,mɛː 'iː,01,5980,2
Elaine,F,ɪ 'leɪn,01,5966,2
Eugene,M,juː 'ʤiːn,01,5901,2
Howard,M,'haʊ ɛːd,10,5737,2
Terry,M,'tɛ riː,10,5733,2
Harry,M,'hɛ riː,10,5719,2
Charlotte,F,'ʃɑr lət,10,5481,2
Bruce,M,'bruːs,1,5431,1
Catherine,F,'kæ θɛː ən,100,5425,3
Johnny,M,'ʤɑ niː,10,5379,2
Joanne,F,`ʤoʊ 'æn,11,5268,2
Rose,F,'roʊz,1,5206,1
Geraldine,F,ʤɛ rəl 'diːn,001,5190,3
Louis,M,'luː ɪs,10,5032,2
Rita,F,'riː tʌ,10,5011,2
Evelyn,F,'ɛ və lən,100,4912,3
Pamela,F,'pæ mə lə,100,4838,3
Gail,F,'geɪl,1,4810,1
Wanda,F,'wɑn də,10,4705,2
Stanley,M,'stæn liː,10,4700,2
Sally,F,'sæ liː,10,4657,2
Leonard,M,'lɛ nɛːd,10,4613,2
Norma,F,'nɔːr mə,10,4543,2
Norman,M,'nɔːr mən,10,4522,2
Connie,F,'kɔː niː,10,4510,2
Philip,M,'fɪ ləp,10,4472,2
Joann,F,`ʤoʊ 'æn,11,4463,2
Patsy,F,'pæt siː,10,4352,2
Diana,F,daɪ 'æ nʌ,010,4337,3
Jo,F,'ʤoʊ,1,4298,1
Steven,M,'stiː vən,10,4269,2
Dale,M,'deɪl,1,4233,1
Anna,F,'æ nʌ,10,4232,2
