name,gender,IPA,IPA_stress,counts,n_syllables
Mary,F,'mɛ riː,10,45345,2
John,M,'ʤɑn,1,37948,1
William,M,'wɪl jəm,10,29753,2
James,M,'ʤeɪmz,1,26263,1
Helen,F,'hɛ lən,10,23221,2
Robert,M,'rɑ bɛːt,10,21188,2
Joseph,M,'ʤoʊ səf,10,18829,2
Dorothy,F,'dɔː rə θiː,100,18782,3
Margaret,F,'mɑr gɛː ɪt,100,17763,3
George,M,'ʤɔːrʤ,1,17603,1
Charles,M,'ʧɑrlz,1,16937,1
Ruth,F,'ruːθ,1,15839,1
Edward,M,'ɛ dwɛːd,10,12318,2
Frank,M,'fræŋk,1,12002,1
Anna,F,'æ nʌ,10,11865,2
Mildred,F,'mɪl drɪd,10,11649,2
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,11367,4
Frances,F,'fræn sɪs,10,9677,2
Walter,M,'wɔːl tɛː,10,8962,2
Thomas,M,'tɑ məs,10,8850,2
Marie,F,mɛː 'iː,01,8829,2
Evelyn,F,'ɛ və lən,100,8506,3
Alice,F,'æ ləs,10,8198,2
Henry,M,'hɛn riː,10,8110,2
Florence,F,'flɔː rəns,10,7886,2
Paul,M,'pɔːl,1,7733,1
Virginia,F,vɛː 'ʤɪ njə,010,7601,3
Rose,F,'roʊz,1,7574,1
Harold,M,'hɛ rəld,10,7563,2
Lillian,F,'lɪ liː ən,100,7354,3
Albert,M,'æl bɛːt,10,6942,2
Raymond,M,'reɪ mənd,10,6821,2
Richard,M,'rɪ ʧɛːd,10,6669,2
Louise,F,luː 'iːz,01,6648,2
Arthur,M,'ɑr θɛː,10,6641,2
Catherine,F,'kæ θɛː ən,100,6613,3
Harry,M,'hɛ riː,10,6588,2
Edna,F,'ɛd nʌ,10,6289,2
Gladys,F,'glæ dɪs,10,6227,2
Ethel,F,'ɛ θəl,10,6204,2
Irene,F,aɪ 'riːn,01,6197,2
Josephine,F,'ʤoʊ sə `fiːn,101,5896,3
Ruby,F,'ruː biː,10,5625,2
Grace,F,'greɪs,1,5594,1
Thelma,F,'θɛl mə,10,5496,2
Louis,M,'luː ɪs,10,5495,2
Martha,F,'mɑr θə,10,5432,2
Eleanor,F,'ɛ lə nɔːr,100,5374,3
Hazel,F,'heɪ zəl,10,5324,2
Lucille,F,luː 'siːl,01,5320,2
Edith,F,'iː dɪθ,10,5209,2
Ralph,M,'rælf,1,5010,1
Gertrude,F,'gɛː truːd,10,4938,2
Clarence,M,'klɛ rəns,10,4909,2
Donald,M,'dɑ nəld,10,4836,2
Carl,M,'kɑrl,1,4807,1
Annie,F,'æ niː,10,4800,2
Willie,M,'wɪ liː,10,4709,2
Pauline,F,pɔː 'liːn,01,4699,2
Esther,F,'ɛ stɛː,10,4654,2
Howard,M,'haʊ ɛːd,10,4490,2
Jack,M,'ʤæk,1,4486,1
Fred,M,'frɛd,1,4441,1
Doris,F,'dɔː rəs,10,4429,2
David,M,'deɪ vɪd,10,4251,2
Clara,F,'klæ rə,10,4240,2
Beatrice,F,'biː ə trəs,100,4232,3
Kenneth,M,'kɛ nɪθ,10,4178,2
Emma,F,'ɛ mə,10,3972,2
Francis,M,'fræn səs,10,3901,2
Ann,F,'æn,1,3888,1
Bertha,F,'bɛː θə,10,3859,2
Roy,M,'rɔɪ,1,3852,1
Earl,M,'ɛːl,1,3842,1
Julia,F,'ʤuːl jʌ,10,3813,2
Bernice,F,bɛː 'niːs,01,3730,2
Agnes,F,'æg nɪs,10,3721,2
Joe,M,'ʤoʊ,1,3712,1
Marjorie,F,'mɑr ʤɛː iː,100,3711,3
Samuel,M,'sæ mjuːl,10,3704,2
Lawrence,M,'lɔː rəns,10,3703,2
Anthony,M,'æn θə niː,100,3695,3
Elsie,F,'ɛl siː,10,3683,2
Sarah,F,'sɛ rə,10,3679,2
Katherine,F,'kæ θɛː ɪn,100,3652,3
Ernest,M,'ɛː nəst,10,3632,2
Ida,F,'aɪ də,10,3561,2
