name,gender,IPA,IPA_stress,counts,n_syllables
Linda,F,'lɪn də,10,91016,2
James,M,'ʤeɪmz,1,86855,1
Robert,M,'rɑ bɛːt,10,83869,2
John,M,'ʤɑn,1,81155,1
Mary,F,'mɛ riː,10,66862,2
William,M,'wɪl jəm,10,61501,2
Michael,M,'maɪ kəl,10,60039,2
David,M,'deɪ vɪd,10,59602,2
Richard,M,'rɪ ʧɛːd,10,50936,2
Patricia,F,pə 'trɪ ʃə,010,46330,3
Thomas,M,'tɑ məs,10,45204,2
Barbara,F,'bɑr bɛː ə,100,42598,3
Charles,M,'ʧɑrlz,1,40043,1
Susan,F,'suː zən,10,37707,2
Larry,M,'lɛ riː,10,31809,2
Ronald,M,'rɑ nəld,10,31495,2
Sandra,F,'sæn drə,10,30643,2
Nancy,F,'næn siː,10,29244,2
Gary,M,'gɛ riː,10,28925,2
Donald,M,'dɑ nəld,10,27106,2
Carol,F,'kæ rəl,10,26782,2
Joseph,M,'ʤoʊ səf,10,26410,2
Kathleen,F,kæθ 'liːn,01,26353,2
Sharon,F,'ʃæ rən,10,25710,2
Kenneth,M,'kɛ nɪθ,10,23585,2
Karen,F,'kɛ rən,10,22467,2
Donna,F,'dɑ nʌ,10,22057,2
Dennis,M,'dɛ nɪs,10,21746,2
Paul,M,'pɔːl,1,21588,1
George,M,'ʤɔːrʤ,1,21313,1
Brenda,F,'brɛn də,10,20544,2
Stephen,M,'stiː vən,10,20479,2
Steven,M,'stiː vən,10,19923,2
Margaret,F,'mɑr gɛː ɪt,100,19451,3
Deborah,F,'dɛ bɛː ə,100,19208,3
Edward,M,'ɛ dwɛːd,10,19170,2
Daniel,M,'dæ njəl,10,18233,2
Judith,F,'ʤuː dəθ,10,17610,2
Carolyn,F,'kɛ rə lɪn,100,17403,3
Shirley,F,'ʃɛː liː,10,17278,2
Diane,F,daɪ 'æn,01,17250,2
Judy,F,'ʤuː diː,10,15980,2
Jerry,M,'ʤɛ riː,10,15864,2
Pamela,F,'pæ mə lə,100,15130,3
Betty,F,'bɛ tiː,10,14944,2
Janet,F,'ʤæ nət,10,14856,2
Janice,F,'ʤæ nəs,10,14452,2
Mark,M,'mɑrk,1,13728,1
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,13712,4
Joyce,F,'ʤɔɪs,1,13571,1
Cynthia,F,'sɪn θiː ə,100,12897,3
Roger,M,'rɑ ʤɛː,10,12821,2
Bruce,M,'bruːs,1,12266,1
Cheryl,F,'ʃɛ rəl,10,12006,2
Frank,M,'fræŋk,1,11958,1
Gloria,F,'glɔː riː ə,100,11878,3
Christine,F,krɪ 'stiːn,01,11798,2
Terry,M,'tɛ riː,10,11456,2
Douglas,M,'də gləs,10,11323,2
Raymond,M,'reɪ mənd,10,11305,2
Gregory,M,'grɛ gɛː iː,100,10980,3
Beverly,F,'bɛ vɛː liː,100,10555,3
Dorothy,F,'dɔː rə θiː,100,10407,3
Lawrence,M,'lɔː rəns,10,10251,2
Marilyn,F,'mɛ rə lən,100,9867,3
Martha,F,'mɑr θə,10,9810,2
Gerald,M,'ʤɛ rəld,10,9805,2
Bonnie,F,'bɑ niː,10,9730,2
Timothy,M,'tɪ mə θiː,100,9342,3
Joan,F,'ʤoʊn,1,9205,1
Catherine,F,'kæ θɛː ən,100,9134,3
Peggy,F,'pɛ giː,10,9118,2
Wayne,M,'weɪn,1,8923,1
Virginia,F,vɛː 'ʤɪ njə,010,8894,3
Rebecca,F,rə 'bɛ kə,010,8775,3
Jane,F,'ʤeɪn,1,8718,1
Kathy,F,'kæ θiː,10,8451,2
Anthony,M,'æn θə niː,100,8449,3
Walter,M,'wɔːl tɛː,10,8295,2
Peter,M,'piː tɛː,10,8263,2
Connie,F,'kɔː niː,10,8219,2
Patrick,M,'pæ trɪk,10,8074,2
Danny,M,'dæ niː,10,8022,2
Willie,M,'wɪ liː,10,7914,2
Ann,F,'æn,1,7869,1
Harold,M,'hɛ rəld,10,7813,2
Jean,F,'ʤiːn,1,7762,1
Helen,F,'hɛ lən,10,7706,2
Carl,M,'kɑrl,1,7691,1
Ruth,F,'ruːθ,1,7651,1
Diana,F,daɪ 'æ nʌ,010,7534,3
Arthur,M,'ɑr θɛː,10,7476,2
Frances,F,'fræn sɪs,10,7440,2
Phyllis,F,'fɪ lɪs,10,7314,2
Alan,M,'æ lən,10,7256,2
Gail,F,'geɪl,1,7227,1
Kathryn,F,'kæ θrɪn,10,7184,2
Henry,M,'hɛn riː,10,7178,2
Jack,M,'ʤæk,1,7132,1
Jeffrey,M,'ʤɛ friː,10,6987,2
Johnny,M,'ʤɑ niː,10,6970,2
Ralph,M,'rælf,1,6746,1
Alice,F,'æ ləs,10,6659,2
Rita,F,'riː tʌ,10,6652,2
Roy,M,'rɔɪ,1,6619,1
Paula,F,'pɔː lə,10,6577,2
Joe,M,'ʤoʊ,1,6529,1
Jimmy,M,'ʤɪ miː,10,6418,2
Wanda,F,'wɑn də,10,6307,2
Dale,M,'deɪl,1,6225,1
